id,r,x,y,orig_id,forum,mod_class,component_id
2911,20.309757,768.37476,2416.295,2995,international business review,2,0
2912,20.309757,633.59717,2565.3586,2996,journal of international management,2,0
2913,20.103252,894.8976,1716.9614,2997,food and drug law journal,2,0
2914,20.41301,1201.3285,1636.6614,2998,rand journal of economics,2,0
2915,21.393908,722.352,-1483.3503,2999,tumor biology: from basic science to clinical application,3,0
2916,21.755291,436.1425,-740.1464,3000,cell research,0,0
2917,20.82602,517.8219,-117.67419,3001,journal of experimental and clinical cancer research,3,0
2918,20.877645,1121.1305,-1988.5885,3002,platelets (london),1,0
2919,20.877645,1258.9031,-1815.6906,3003,world journal for pediatric and congenital heart surgery,1,0
2920,22.374805,1698.3883,1328.8307,3004,addiction biology,4,0
2921,20.258131,-554.45953,965.8003,3005,journal of climate,8,0
2922,20.258131,-425.9253,921.8539,3007,nature geoscience,8,0
2923,20.258131,-716.47754,928.5945,3008,atmospheric research,8,0
2924,20.619514,-527.65234,-689.46466,3009,canadian journal of statistics,3,0
2925,20,-3745.1387,-1263.8431,3010,prooftexts,55,46
2926,21.445534,1558.3395,-1384.6302,3011,asia pacific journal of clinical nutrition,1,0
2927,22.374805,600.75696,-638.8663,3012,cytokine,0,0
2928,21.032524,661.0052,-1503.8015,3013,cellular &amp; molecular immunology,0,0
2929,20.103252,876.1651,1327.1932,3014,journal of management education,4,0
2930,20.103252,785.3387,1377.0621,3015,advances in experimental social psychology,4,0
2931,20.722767,-372.27094,-1731.6409,3016,reviews in urology,3,0
2932,20.464636,-484.20825,-1845.128,3017,nature reviews urology,3,0
2933,21.600412,-764.42334,-1686.1846,3018,urologic clinics of north america,3,0
2934,20.82602,1740.9438,-1000.53546,3019,journal of cancer education,1,0
2935,20.516262,1430.9313,-2376.232,3020,safety science,9,0
2936,22.065048,1614.9314,1112.3228,3021,american journal of bioethics primary research,4,0
2937,22.219929,979.04376,279.91043,3022,brain stimulation,4,0
2938,21.91017,743.3873,393.04123,3023,experimental brain research,4,0
2939,21.858543,819.1546,627.48645,3024,dialogues in clinical neuroscience,4,0
2940,20,-3173.71,-256.39838,3025,"christian century (chicago, ill. : 1902)",56,47
2941,20.051626,-110.38905,-2367.7114,3026,"orbit: the international journal on orbital disorders, oculoplastic and lacrimal surgery",0,0
2942,20.464636,948.4749,615.71204,3027,midwest symposium on circuits and systems,4,0
2943,20.722767,-1712.3403,102.973145,3028,annales de l'institut henri poincare (c) analyse non lineaire,2,0
2944,20.722767,-1606.892,30.143219,3029,kinetic and related models,2,0
2945,20.722767,-1656.6136,-12.6463585,3030,mathematical models and methods in applied sciences (m3as),2,0
2946,21.032524,-1784.9017,94.4671,3031,siam journal on mathematical analysis,2,0
2947,20.82602,-1687.0685,-184.92024,3032,applied mathematics letters,2,0
2948,20.722767,-1677.5607,51.675835,3033,journal of nonlinear science,2,0
2949,22.478058,-1675.8511,-306.94666,3034,laser physics: international journal,9,0
2950,20.722767,-1560.2524,82.98813,3035,siam journal on numerical analysis,2,0
2951,20.722767,-1635.408,92.18892,3036,acta applicandae mathematicae,2,0
2952,20.722767,-1644.4543,-77.650665,3037,journal of differential equations,2,0
2953,22.684565,-1380.2211,-221.7542,3038,colloid and polymer science: kolloid-zeitschrift und zeitschrift fuer polymere,9,0
2954,21.755291,-1662.4756,-381.8707,3039,zhongguo jiguang/chinese journal of lasers,9,0
2955,21.755291,-1516.289,-112.01883,3040,colloids and surfaces a: physicochemical and engineering aspects,9,0
2956,23.97522,-1543.8665,-359.95544,3041,acs applied materials and interfaces,9,0
2957,21.755291,-1331.6558,-101.9861,3042,laser physics letters,9,0
2958,21.858543,-1356.2424,-37.645576,3043,optics and laser technology,9,0
2959,21.755291,-1509.024,-174.72772,3044,acta physica sinica,9,0
2960,21.755291,-1473.615,-64.61313,3045,journal of lightwave technology,9,0
2961,21.755291,-1762.8002,-462.08054,3047,journal of dispersion science and technology,9,0
2962,21.755291,-1733.7059,-358.7966,3048,applied physics b: lasers and optics,9,0
2963,21.755291,-1711.795,-435.76974,3049,journal of power sources,9,0
2964,21.755291,-1737.8613,-287.39536,3050,journal of colloid and interface science,9,0
2965,21.755291,-1694.7603,-586.9112,3051,ceramic transactions,9,0
2966,21.652039,-2022.7635,-13.815414,3052,ieee transactions on microwave theory and techniques,2,0
2967,21.652039,-1912.1425,-215.56335,3053,journal of electromagnetic waves and applications,2,0
2968,21.652039,-1785.7064,-31.376007,3054,ieee transactions on antennas and propagation,2,0
2969,21.652039,-1950.372,-150.81548,3055,"ieee transactions on components, packaging and manufacturing technology",2,0
2970,21.652039,-1825.8175,148.79733,3056,"2012 international conference on computational problem-solving, iccp 2012",2,0
2971,23.458958,-1792.9749,-333.58533,3057,proceedings of the institute of electrical and electronics engineers (ieee),9,0
2972,21.652039,-1886.8031,-279.0588,3058,"2012 10th international symposium on antennas, propagation and em theory, isape 2012",2,0
2973,21.652039,-1852.3572,-43.298157,3059,progress in electromagnetics research c,2,0
2974,21.652039,-1966.9023,-80.19926,3060,"international journal of numerical modelling: electronic networks, devices and fields",2,0
2975,22.1683,-1964.8715,16.90611,3061,progress in electromagnetics research b,2,0
2976,21.652039,-1846.5131,83.68293,3062,ieee geoscience and remote sensing letters,2,0
2977,21.652039,-1957.803,-265.76855,3063,progress in electromagnetics research m,2,0
2978,20.67114,-352.9137,-370.7949,3064,drug discovery today,0,0
2979,20.980898,-1251.2716,-1137.1184,3065,"proceedings of the 2011 biomedical sciences and engineering conference: image informatics and analytics in biomedicine, bsec 2011",3,0
2980,20,2151.1748,-1678.7327,3066,litt&eacute;ratures classiques,57,48
2981,20.67114,-1036.526,-125.90587,3067,journal of materials education: an international journal with a new concept in journal publication,9,0
2982,20.67114,-1430.5038,-332.7067,3068,journal of nanobiotechnology,9,0
2983,20.309757,681.51965,1721.5428,3069,review of economic design,2,0
2984,20.567888,794.949,1915.8265,3070,american economic journal: microeconomics,2,0
2985,20.929272,-281.78134,267.42654,3071,deep-sea research part 1: oceanographic research papers,8,0
2986,20.361383,-199.29648,441.0875,3072,bulletin of the american meteorological society,8,0
2987,21.135777,-1617.8892,201.52888,3073,communications in mathematical sciences,2,0
2988,20.877645,-1592.0452,138.02147,3074,archive for rational mechanics and analysis,2,0
2989,20.619514,-1627.1523,267.35217,3075,siam journal on scientific computing,2,0
2990,20.619514,-1678.4395,208.77258,3076,acta mathematicae applicatae sinica english series,2,0
2991,20.619514,-1554.0898,399.13602,3077,acm transactions on mathematical software,2,0
2992,20.619514,-1578.5234,311.1788,3078,acta mathematica sinica,2,0
2993,20.619514,-1726.1353,164.74533,3079,journal of mathematical physics,2,0
2994,20.619514,-1688.1815,288.58093,3080,memoirs of the american mathematical society,2,0
2995,21.187403,536.79297,-312.2187,3081,current topics in microbiology and immunology,0,0
2996,20.619514,139.83069,-563.0338,3082,advances in virus research,0,0
2997,20.980898,-325.11932,499.52417,3083,bryologist,8,0
2998,21.187403,-158.7172,611.8792,3084,fungal biology,8,0
2999,20.464636,-538.3095,389.62228,3085,symbiosis,8,0
3000,21.135777,-576.96765,590.92926,3086,"taxon: international journal of plant taxonomy, phylogeny and evolution",8,0
3001,23.1492,-345.64893,-1198.1132,3087,journal of proteomics,3,0
3002,22.271553,177.13983,-680.09467,3088,environmental geochemistry and health: official journal of the society for environmental geochemistry and health,3,0
3003,21.49716,-881.2347,-668.956,3089,cancer treatment and research,3,0
3004,21.49716,-359.53232,-1612.5396,3090,chemotherapy: international journal of experimental and clinical chemotherapy,3,0
3005,23.97522,-580.25165,-1007.8665,3092,journal of oncology pharmacy practice,3,0
3006,20.154879,1684.1398,120.996155,3093,health promotion practice,4,0
3007,20.309757,639.7231,-348.46982,3094,"journal of emergencies, trauma and shock: synergizing basic science, clinical medicine, and global health",4,0
3008,20.41301,966.7997,-1295.3734,3095,western journal of emergency medicine,4,0
3009,20.309757,696.61755,-1449.8477,3096,journal of medical toxicology : official journal of the american college of medical toxicology,4,0
3010,21.290655,2037.1919,938.44025,3097,injury: international journal of the care of the injured,4,0
3011,20.154879,248.87415,647.96643,3098,hawaii international conference on system sciences,2,0
3012,20.154879,55.48352,679.63794,3099,human heredity: international journal of human and medical genetics,2,0
3013,20.154879,873.7296,-1419.1925,3100,heart lung and circulation,1,0
3014,20.41301,460.75955,-1362.375,3101,critical reviews in biochemistry and molecular biology,0,0
3015,20.567888,-803.927,-876.4815,3102,"proceedings of the 8th iasted international conference on biomedical engineering, biomed 2011",3,0
3016,20.567888,-1053.7546,-1230.4012,3103,proceedings of the european conference on antennas and propagation. european conference on antennas and propagation,3,0
3017,20.980898,-652.96857,-1855.8134,3104,journal of pediatric urology,3,0
3018,22.1683,929.86414,391.8622,3105,neuroradiology: a journal devoted to neuroimaging and interventional neuroradiology,4,0
3019,20.82602,-1129.2507,1754.1244,3106,"proceedings of the 4th acm international conference on web search and data mining, wsdm 2011",2,0
3020,20.567888,-721.485,1562.6373,3107,"proceedings of the 20th international conference on world wide web, www 2011",2,0
3021,20.567888,-946.8924,1572.427,3108,acm transactions on internet technology,2,0
3022,20.567888,-893.9641,1756.5757,3109,"workshop on databases and social networks, dbsocial'11",2,0
3023,20.567888,-1002.61053,1510.5359,3111,"international conference on information and knowledge management, proceedings",2,0
3024,22.684565,1021.3822,-1140.7424,3113,journal of behavioral health services and research,1,0
3025,23.923594,2118.7854,812.17255,3114,journal of community health,4,0
3026,21.858543,1291.7365,-1251.3778,3115,research in social and administrative pharmacy,1,0
3027,20.774393,202.02655,164.09105,3116,respiration: international journal of thoracic medicine,0,0
3028,21.187403,314.45105,1344.133,3117,journal of chemical education,2,0
3029,20.41301,214.2079,-467.661,3118,brain connectivity,4,0
3030,20.258131,580.07074,-698.106,3119,restorative neurology and neuroscience,0,0
3031,22.1683,160.69557,1066.3353,3120,proceedings of the ieee computer society conference on computer vision and pattern recognition,2,0
3032,20.051626,-1417.1504,1523.6681,3121,computer communications review,2,0
3033,20.206505,508.79996,-226.83957,3123,journal of experimental zoology part a: ecological genetics and physiology,0,0
3034,20.722767,-524.9012,259.42328,3124,seminars in ophthalmology,0,0
3035,20.41301,-270.48163,321.43484,3125,european journal of ophthalmology,0,0
3036,20,-1472.665,3023.8066,3126,pmla,58,49
3037,20.516262,-163.6335,-490.62064,3127,organometallics,9,0
3038,20.206505,1870.7826,1273.7871,3129,journal of east asian studies,6,0
3039,20.206505,1926.6604,1237.6887,3130,journal of asian economics,6,0
3040,20.206505,1854.4452,1355.0745,3131,british journal of politics,6,0
3041,21.239029,-1082.8022,-1823.8274,3132,"2011 ieee 37th annual northeast bioengineering conference, nebec 2011",3,0
3042,20.41301,1325.7428,-1934.374,3133,open biomedical engineering journal,2,0
3043,20.154879,1165.9916,-1791.6697,3134,seminars in fetal and neonatal medicine,1,0
3044,21.239029,-1950.7487,-673.9222,3135,conference proceedings of the society for experimental mechanics series,9,0
3045,20.774393,-1896.6926,-449.6126,3136,proceedings of the institution of mechanical engineers part i: journal of systems and control engineering,9,0
3046,20.774393,-1948.1378,-606.28467,3137,communications in nonlinear science and numerical simulation,9,0
3047,20.774393,-2148.2957,-500.70953,3138,mathematical and computer modelling,9,0
3048,20.774393,-2013.6907,-694.41235,3139,"asme 2011 conference on smart materials, adaptive structures and intelligent systems, smasis 2011",9,0
3049,20.774393,-1838.1355,-573.1074,3140,journal of vibration and control,9,0
3050,20.774393,-1944.2756,-738.1631,3141,journal of computational and nonlinear dynamics,9,0
3051,20.774393,-2025.5839,-441.31888,3142,journal of vibration and acoustics: transactions of the asme,9,0
3052,24.336603,1492.1095,946.38995,3143,american journal of drug and alcohol abuse,4,0
3053,20.103252,755.8328,703.49805,3144,bipolar disorders: an international journal of psychiatry and neurosciences,4,0
3054,20.103252,688.6136,-1184.947,3145,international journal of plant sciences,0,0
3055,20.103252,119.16613,-505.16873,3146,tree genetics and genomes,0,0
3056,20.929272,1599.6982,729.2428,3147,journal of obsessive-compulsive and related disorders,4,0
3057,21.445534,497.75635,-1050.3641,3148,developmental medicine and child neurology,4,0
3058,20.516262,-117.43593,-638.9581,3149,physiological genomics,0,0
3059,20.464636,196.39285,-2444.2964,3150,journal of craniofacial surgery,9,0
3060,20.619514,246.93687,-2407.8516,3151,journal of reconstructive microsurgery,9,0
3061,20.41301,-3.8722973,-2329.7656,3152,clinics in plastic surgery,9,0
3062,20.619514,-1151.5144,-1794.295,3153,diagnostic and interventional radiology,3,0
3063,20.929272,563.8789,-1305.2976,3154,drugs of the future,0,0
3064,20.619514,-182.55959,-140.46515,3155,cancer biomarkers : section a of disease markers,3,0
3065,21.187403,694.9268,906.48987,3156,applied cognitive psychology,4,0
3066,20.567888,412.17004,884.2269,3158,perspectives on psychological science,4,0
3067,20.567888,451.68997,832.7473,3160,journal of cognition and development,4,0
3068,20.929272,502.00488,1068.844,3162,educational psychology review,4,0
3069,20.567888,478.85938,1010.0243,3163,psychological science in the public interest,4,0
3070,21.187403,667.11096,968.9571,3164,memory and cognition,4,0
3071,20,476.75403,-3031.3394,3165,islam and christian-muslim relations,59,50
3072,21.961796,-1327.9198,-166.84587,3166,nanotechnology,9,0
3073,20.567888,-1089.1826,61.91802,3167,ultramicroscopy,9,0
3074,20.877645,788.3114,-1555.7775,3168,transplant immunology,0,0
3075,20.206505,918.58936,2050.553,3169,review of industrial organization,2,0
3076,20.206505,737.2229,1992.8218,3170,michigan law review,2,0
3077,20.258131,1818.4529,257.0486,3171,international journal for the psychology of religion,4,0
3078,20.154879,1128.1229,-871.4016,3172,journal of school health,1,0
3079,20,-444.44202,2954.6782,3173,the international journal of orofacial myology : official publication of the international association of orofacial myology,60,51
3080,20.722767,1638.8473,-956.8627,3174,australasian journal on ageing,1,0
3081,24.078472,1281.3995,-539.54065,3175,archives of gerontology and geriatrics,1,0
3082,20.980898,1766.361,-1229.7506,3176,health policy,1,0
3083,20.619514,178.72922,-2530.5261,3177,arthroscopy techniques,9,0
3084,20.877645,-25.056599,-2535.6262,3178,techniques in shoulder and elbow surgery,9,0
3085,20.619514,-280.97388,-2565.1582,3179,indian journal of orthopaedics,9,0
3086,20.619514,-4.183641,-2643.6162,3180,acta orthopaedica,9,0
3087,20.567888,-157.51378,-628.8333,3181,chemical senses,0,0
3088,20.309757,-1545.1263,183.40372,3182,electronic journal of probability,2,0
3089,20.309757,-1659.6948,151.94073,3183,stochastic processes and their applications,2,0
3090,20.154879,1240.4459,1882.022,3184,oxford bulletin of economics and statistics,2,0
3091,20,-2869.2185,1408.2134,3185,international labour review,61,52
3092,20.361383,1483.4324,1879.4532,3186,foundations and trends in accounting,2,0
3093,20.361383,1598.8778,1946.2405,3187,evolution and human behavior,2,0
3094,20.774393,506.44043,536.25806,3188,jou1990-9772,4,0
3095,20.774393,537.7672,753.90454,3189,journal of memory and language,4,0
3096,20.774393,510.73547,820.86176,3190,journal of child language,4,0
3097,20.774393,528.0152,613.4149,3191,journal of psycholinguistic research,4,0
3098,22.1683,877.6056,777.2721,3192,quarterly journal of experimental psychology,4,0
3099,20.41301,-1214.859,-1409.0365,3193,neural networks,3,0
3100,20.41301,-1105.4658,-1676.378,3194,expert systems with applications,3,0
3101,21.239029,-1648.7739,-463.9534,3195,chemical reviews,9,0
3102,20.206505,472.55804,-130.08026,3196,journal of gastrointestinal oncology,3,0
3103,20.309757,-647.8574,-743.03937,3197,wires dev biol,0,0
3104,22.478058,1805.9613,654.5601,3198,psychiatry research: neuroimaging,4,0
3105,20.929272,1395.05,1034.4092,3199,revista de investigacion clinica,4,0
3106,20.929272,1378.7288,1273.59,3200,cognitive and behavioral neurology,4,0
3107,21.703665,571.5896,1057.6206,3201,"attention, perception and psychophysics",4,0
3108,20.103252,775.87463,-123.92122,3202,fems yeast research,8,0
3109,20.103252,607.2082,2078.558,3203,information economics and policy,2,0
3110,20.103252,708.6099,2075.1992,3204,telecommunications policy,2,0
3111,20.67114,-337.69186,-2263.0674,3205,anaesthesia,3,0
3112,20.67114,-72.2939,-881.119,3206,bone,0,0
3113,20.774393,980.2514,1186.2921,3207,clinical schizophrenia and related psychoses,4,0
3114,20.154879,1438.8168,-422.47534,3208,teaching and learning in medicine: an international journal,1,0
3115,20.516262,-605.1958,929.54706,3209,spie journal of applied remote sensing,8,0
3116,21.445534,-837.2592,916.9003,3210,journal of geophysical research: earth surface,8,0
3117,20.309757,382.1982,-415.10455,3211,biochimie,0,0
3118,20.258131,1120.0566,-497.83575,3212,clinical research and the law,1,0
3119,20.67114,1489.3286,-522.0829,3213,journal of clinical pharmacology,1,0
3120,20,-2305.596,2834.8457,3214,journal of infusion nursing,62,53
3121,20.361383,337.7167,90.38583,3215,current topics in pharmacology,0,0
3122,23.045948,33.71219,-1181.0177,3216,nucleic acid therapeutics,0,0
3123,20.774393,-92.30427,-813.67773,3217,epilepsy research,0,0
3124,20.258131,388.28412,521.41034,3218,photosynthesis research,8,0
3125,20.361383,395.5551,459.30515,3219,"american scientist: the magazine of sigma xi, the scientific research society",8,0
3126,20.258131,509.09076,477.90073,3220,evolutionary biology,8,0
3127,20,-2068.4927,-2001.1562,3221,florilettres,64,54
3128,22.013422,1936.493,681.02234,3222,international journal of drug policy,4,0
3129,20.929272,624.63367,915.99243,3223,brain and cognition,4,0
3130,20.929272,755.0845,898.1571,3224,psychologist,4,0
3131,20,-2585.475,-1820.2249,3225,journal of hydrologic engineering,65,55
3132,21.548786,954.5828,-1527.0605,3226,vascular health and risk management,1,0
3133,20.309757,1692.4498,-46.40956,3227,population,4,0
3134,20.258131,1718.2155,-175.86841,3228,sexually transmitted infections,4,0
3135,21.135777,867.57806,1111.7764,3229,eating disorders,4,0
3136,20.41301,815.54596,1134.371,3230,journal of contextual behavioral science,4,0
3137,21.342281,3.28283,-47.985924,3231,dna repair,0,0
3138,20.82602,714.87006,-757.5958,3232,worm,0,0
3139,20.82602,386.30722,-1769.9056,3233,environmental and molecular mutagenesis,0,0
3140,21.49716,-1221.1682,304.78293,3234,chemical research in toxicology,0,0
3141,20,3415.426,502.39447,3235,smith college studies in social work,66,56
3142,20.361383,971.8446,-1142.7788,3236,blood purification,8,0
3143,20.361383,1049.4205,-1105.1381,3237,clinical nephrology,8,0
3144,20.103252,-2156.451,1162.5846,3238,world public forum web page,67,57
3145,20.103252,-2183.411,1015.6475,3239,marxism and reality,67,57
3146,20.103252,-2038.4783,1073.1189,3240,ibraaz. contemporary visual culture in north africa and the middle east,67,57
3147,20.722767,946.8681,-18.889404,3241,epileptic disorders: international epilepsy journal with videotape,4,0
3148,21.548786,-1279.0854,-1885.1392,3244,health physics: the radiation safety journal,3,0
3149,20.516262,-105.57718,1615.6781,3245,mathematische annalen,2,0
3150,20.309757,57.01572,1614.9407,3246,advances in applied mathematics,2,0
3151,20.309757,-75.81792,1794.2775,3247,"sigma (symmetry, integrability, and geometry: methods and applications)",2,0
3152,20.309757,121.75885,1672.1263,3248,algebra &amp; number theory,2,0
3153,20.309757,-147.95197,1781.6292,3249,journal of algebraic combinatorics: an international journal,2,0
3154,20.567888,-179.21986,-387.219,3250,rapid communications in mass spectrometry,0,0
3155,20.774393,178.62682,109.61661,3251,current protocols in human genetics,0,0
3156,20.567888,1257.1614,522.03577,3252,journal of personality disorders,4,0
3157,21.08415,765.8065,1016.8002,3253,cognitive therapy and research,4,0
3158,20.567888,919.7458,2288.5073,3254,academy of management journal,2,0
3159,20.361383,1035.1047,2375.2983,3255,journal of management,2,0
3160,20.361383,1007.1579,2230.073,3256,mis quarterly,2,0
3161,20.877645,361.6451,-1280.3048,3257,journal of systematics and evolution,8,0
3162,21.858543,-241.2389,-849.3262,3258,trends in genetics,8,0
3163,20.877645,718.2957,134.17218,3259,plant and cell physiology,8,0
3164,21.135777,-415.1544,-336.92014,3260,frontiers in plant science,8,0
3165,22.013422,-350.68555,-1894.8472,3261,melanoma research: an international journal of rapid communications of basic and clinical research in melanoma,3,0
3166,20.774393,737.95105,958.77106,3262,perception,4,0
3167,20.774393,553.531,868.94196,3263,nebraska symposium on motivation,4,0
3168,21.393908,561.40765,927.62616,3264,visual cognition,4,0
3169,20.774393,502.01685,950.1088,3265,journal of experimental psychology: human perception and performance,4,0
3170,20.774393,539.34216,994.4815,3266,american journal of orthodontics and dentofacial orthopedics,4,0
3171,20.774393,602.049,986.40955,3267,journal of experimental psychology: applied,4,0
3172,21.548786,-220.97597,-445.0522,3268,journal of medical primatology,0,0
3173,21.548786,183.72699,-1314.99,3269,international journal of molecular sciences,0,0
3174,22.013422,-21.292486,-107.29915,3270,journal of general virology,0,0
3175,20.103252,1776.5431,-408.10352,3271,social networks,4,0
3176,21.135777,637.1641,-1086.013,3272,human antibodies,0,0
3177,22.116676,532.49945,-925.5913,3273,current opinion in neurobiology,4,0
3178,20.41301,697.92584,-434.43134,3274,hearing research,4,0
3179,20.980898,-1042.2068,-1418.7445,3275,p and t: journal for formulary management,3,0
3180,21.600412,-350.7632,-2558.462,3276,journal of science and medicine in sport,9,0
3181,20.103252,809.1032,1435.3204,3277,journal of marketing,2,0
3182,20.051626,-1670.6392,-2091.169,3278,middle east law and governance,68,58
3183,20.051626,-1532.4797,-2090.818,3279,bioethics,68,58
3184,20.567888,1366.4214,1091.207,3280,journal of head trauma rehabilitation,4,0
3185,23.1492,1719.5978,-761.7287,3281,journal of interprofessional care,1,0
3186,20.774393,1307.3705,-404.9228,3282,population research and policy review,4,0
3187,20.051626,2080.9932,-558.11597,3283,liberal education,1,0
3188,20.361383,56.06507,-504.59558,3284,zebrafish,0,0
3189,20,-1967.8923,-2446.3345,3285,prog biophys mol biol,69,59
3190,20,2439.951,2136.4995,3288,arteeast quarterly c+: the iran issue.,70,60
3191,21.135777,-267.8901,-2041.8846,3289,prostate cancer,3,0
3192,21.858543,-380.16367,-2021.2261,3290,urologia internationalis,3,0
3193,21.858543,-135.7112,-1859.239,3291,medical oncology,3,0
3194,21.91017,-71.16979,-1605.346,3292,andrology,3,0
3195,21.135777,-789.0808,-1460.8031,3293,european journal of oncology nursing (ejon),3,0
3196,20.154879,715.5652,70.35321,3294,regulatory toxicology and pharmacology,0,0
3197,20.051626,-99.632774,-798.59674,3295,middle east fertility society journal,3,0
3198,20.980898,-1847.7855,-1299.7538,3296,international journal of modern physics e: nuclear physics,9,0
3199,20.722767,-1731.6791,-1360.9225,3298,pos - proceedings of science,9,0
3200,20.722767,-1694.5159,-1309.2103,3300,"acta physica polonica, series b: elementary particle physics, nuclear physics, statistical physics, theory of relativity, field theory",9,0
3201,20.722767,-1635.3112,-1122.8462,3302,"acta physica polonica b, proceedings supplement",9,0
3202,21.032524,36.767788,-930.8468,3303,current hepatitis reports,4,0
3203,21.032524,-59.573902,-862.8634,3304,gastroenterology and hepatology,4,0
3204,21.032524,345.66556,-1015.33435,3305,gastroenterology clinics of north america,4,0
3205,21.032524,493.4488,-1174.218,3306,journal of clinical gastroenterology,4,0
3206,21.135777,-404.754,266.88776,3307,optometry and vision science,0,0
3207,20.82602,-72.92668,131.63484,3308,machine learning,0,0
3208,21.032524,82.84948,350.31702,3309,digestive and liver disease,0,0
3209,20.051626,-220.90561,2458.3354,3310,public choice,71,61
3210,20.051626,-303.73026,2470.3552,3311,"cato unbound (on-line journal, not refereed)",71,61
3211,20.774393,-438.2854,-212.04004,3312,journal of parenteral and enteral nutrition,0,0
3212,20.206505,3.128687,36.934647,3313,samj south african medical journal,0,0
3213,20.103252,26.175732,-1846.7914,3314,journal of cardiovascular pharmacology and therapeutics,3,0
3214,20.103252,2017.3557,-1231.122,3315,"managed care (langhorne, pa.)",1,0
3215,21.600412,305.4086,-1331.3569,3316,handbook of epigenetics,3,0
3216,22.994322,729.81,-525.74084,3317,disease markers,3,0
3217,21.600412,384.57828,-1082.1233,3318,international journal of pediatrics,3,0
3218,21.858543,-658.19586,-665.8168,3319,genes,3,0
3219,20,1602.6063,-3242.316,3320,pulmonary pharmacology and therapeutics,72,62
3220,20.82602,-556.3164,1032.3542,3321,geology (boulder),8,0
3221,20.464636,-493.76056,1002.28156,3322,tectonophysics,8,0
3222,20.464636,-899.9657,921.519,3323,journal of coastal research: an international forum for the littoral sciences,8,0
3223,20.464636,-726.1153,988.4792,3324,marine geology,8,0
3224,20.464636,-790.6209,1011.41754,3325,journal of structural geology,8,0
3225,20.929272,-607.42725,998.5275,3326,computers and geosciences,8,0
3226,21.135777,-1874.7695,-833.3771,3327,"philosophical transactions of the royal society a: mathematical, physical and engineering sciences",9,0
3227,20.980898,396.46045,-1824.9177,3328,obstetrics and gynecology clinics of north america,3,0
3228,20.103252,1593.8147,1418.598,3329,sociological perspectives,4,0
3229,20.309757,1842.3663,-2062.4143,3330,"cognition, technology and work",9,0
3230,21.445534,565.0666,-683.2742,3331,"cancer epidemiology: the international journal of cancer epidemiology, detection and prevention",3,0
3231,22.684565,-38.126175,-327.10333,3332,"mycoses: diagnosis, therapy and prophylaxis of fungal diseases",0,0
3232,20.877645,626.2511,-1290.1705,3333,european gastroenterology &amp; hepatology review,0,0
3233,20.877645,566.1293,-1054.2965,3334,journal of medical virology,0,0
3234,20.877645,145.04356,-869.6674,3335,topics in antiviral medicine,0,0
3235,22.271553,102.512726,-1318.9299,3336,current hiv/aids reports,0,0
3236,20.258131,1887.3448,-1563.4619,3337,pediatric emergency care,1,0
3237,20.103252,1800.4066,136.65161,3338,isipta 2011 - proceedings of the 7th international symposium on imprecise probability: theories and applications,4,0
3238,20.103252,1684.5089,50.032063,3339,economic theory,4,0
3239,20.619514,-901.6378,-351.20367,3340,hospital medicine clinics,9,0
3240,20.41301,25.673534,-302.20453,3341,european neuropsychopharmacology,0,0
3241,20.516262,1869.5198,-869.0265,3342,journal of the royal statistical society series a: statistics in society,1,0
3242,20.516262,1461.393,-767.4381,3343,statistical methods in medical research,1,0
3243,20.309757,1220.2003,-895.8223,3344,pediatric dentistry,1,0
3244,20.206505,235.92697,-2047.3243,3345,giornale italiano di dermatologia e venereologia,3,0
3245,20.051626,1979.8624,-516.0087,3346,mededportal,1,0
3246,22.787815,943.6329,-1240.0845,3347,journal of cardiovascular medicine,1,0
3247,20.154879,-883.74225,196.6102,3348,energy journal,8,0
3248,20.206505,-204.95331,1521.1039,3349,journal of knot theory and its ramifications,2,0
3249,20.206505,-248.6364,1563.4598,3350,algebraic and geometric topology,2,0
3250,20.309757,-138.49376,1536.2455,3351,geometry and topology,2,0
3251,20.516262,162.8986,-1461.4017,3352,cell biology international,0,0
3252,21.08415,374.02832,-1225.7523,3353,advances and technical standards in neurosurgery,4,0
3253,22.1683,1550.4656,-2013.4509,3354,"clinics (sao paulo, brazil)",1,0
3254,21.548786,149.97652,-881.255,3355,progress in brain research,4,0
3255,20.82602,818.5207,-608.3971,3356,neural computation,4,0
3256,20.82602,95.588486,-669.66754,3357,frontiers in neuroengineering,4,0
3257,20.722767,-822.2032,-2209.6406,3358,imaging in medicine,3,0
3258,21.290655,614.87964,-568.289,3359,theoretical biology and medical modelling,8,0
3259,21.290655,-353.5785,98.19954,3360,european journal of pharmaceutical sciences,8,0
3260,21.08415,965.7089,39.00662,3361,journal of insect physiology,8,0
3261,21.08415,625.7265,-123.800316,3362,biological reviews,8,0
3262,24.130098,69.84515,-982.6741,3363,molecular nutrition and food research,0,0
3263,21.08415,685.8549,-494.08676,3364,arthropod structure and development,8,0
3264,21.342281,1501.8108,-1719.104,3365,journal of atrial fibrillation,1,0
3265,20.309757,-1380.4137,350.90387,3366,networks and heterogeneous media,2,0
3266,20.309757,-1502.2859,230.76627,3367,journal of statistical physics,2,0
3267,20.309757,-1438.8192,336.69836,3368,interfaces and free boundaries,2,0
3268,20.361383,1061.1154,1083.0234,3369,journal of addictions nursing,4,0
3269,20.619514,1747.9698,-1115.3444,3370,tobacco induced diseases,1,0
