id,x,y,author,dept,dept_id,mod_class
1071,-30.440454,-1264.1516,"Bordelon, Anna Hong",Ophthalmology,45,12
1072,2415.4294,-3801.201,"Kim, Terry",Ophthalmology,45,12
1073,-42.055866,585.0223,"Bordley, William Clayton",Pediatrics,48,2
1074,-1216.3644,2495.496,"Borel III, Cecil Orm",Anesthesiology,2,3
1075,-899.7522,797.9763,"Guinn, Nicole Renee",Anesthesiology,2,3
1076,-1254.6606,2591.05,"McDonagh, David Lawrence",Anesthesiology,2,3
1077,-1289.07,2415.8389,"Keifer, John Conlon",Anesthesiology,2,3
1078,-1820.9034,1674.3844,"Borges-Neto, Salvador",Radiology,58,8
1079,-686.1922,1155.773,"James, Olga Gennadyevna",Radiology,58,3
1080,-2620.5593,1804.3068,"Fiuzat, Mona",Medicine,39,8
1081,-2282.094,1735.9193,"Phillips III, Harry Rissler",Medicine,39,8
1082,1187.0266,519.72833,"Borst, Alexandra Jane",Pediatrics,48,15
1083,1892.3423,831.8841,"Sebastian, Siby Nil",Pathology,47,16
1084,944.221,-650.8068,"Hulette, Christine Marie",Pathology,47,11
1085,-19.81813,1774.4674,"Van Houtven, Courtney Harold",Medicine,39,15
1086,-119.76547,513.81415,"Wang, Virginia",Medicine,39,9
1087,-954.1029,593.4828,"Crowley, Matthew Janik",Medicine,39,18
1088,-702.548,353.32684,"Peterson, Matthew John",Medicine,39,8
1089,-625.33875,714.41113,"Shaw, Ryan",School of Nursing,63,18
1090,-655.4914,797.80896,"Johnson, Constance Margaret",School of Nursing,63,18
1091,1881.4551,1444.1936,"Lipkus, Isaac Marcelo",School of Nursing,63,1
1092,-1878.8088,1160.337,"Bowlby, Lynn Anne",Medicine,39,8
1093,-1047.4185,1092.4269,"Trujillo, Gloria Marie",Community and Family Medicine,14,2
1094,296.83716,-72.95214,"Goldstein, Karen",Medicine,39,1
1095,-870.2608,540.1152,"Rakley, Susan Merle",Medicine,39,18
1096,1312.1101,1533.1051,"Pereira, Katherine Colligan",School of Nursing,63,15
1097,-837.1491,2121.201,"Bottiger, Brandi Anne",Anesthesiology,2,3
1098,457.18607,-2163.3389,"Boudreau, Alan E.",Earth and Ocean Sciences,23,11
1099,-1773.7853,446.4837,"Boulding, William F.",Fuqua School of Business,30,5
1100,3882.4658,2239.6555,"Staelin, Richard",Fuqua School of Business,30,12
1101,385.35327,714.4807,"Boulware, L. Ebony",Medicine,39,9
1102,2073.6594,-3365.2815,"Toth, Cynthia Ann",Ophthalmology,45,12
1103,-3782.5054,-2959.8452,"Bowler, Kate",Divinity School,20,6
1104,495.93613,-150.1182,"Bowles, Dawn Elizabeth",Surgery,68,13
1105,-589.0557,315.9171,"Schroder, Jacob Niall",Surgery,68,13
1106,574.41016,-1049.481,"Kontos, Christopher Dale",Medicine,39,11
1107,1490.815,-1161.5508,"Bowman, Rachel A",Psychiatry,54,11
1108,588.66724,-1820.619,"Boyce, Michael Scott",Biochemistry,6,11
1109,-21.33429,-833.9161,"Boyer, Douglas Martin",Evolutionary Anthropology,29,6
1110,-629.64575,-1135.1748,"Daubechies, Ingrid",Mathematics,36,11
1111,-2385.873,-844.60406,"Bradford, Daniel William",Psychiatry & Behavioral Sciences,55,18
1112,-2495.851,-948.9382,"Kilts, Jason David",Psychiatry & Behavioral Sciences,55,18
1113,-2589.6875,-945.84375,"Naylor, Jennifer C.",Psychiatry & Behavioral Sciences,55,18
1114,-2535.6804,-1131.207,"Braxton, Loretta Elaine",Psychiatry & Behavioral Sciences,55,18
1115,-2438.095,-1019.35754,"Zinn, Sandra Denise",Psychiatry & Behavioral Sciences,55,18
1116,-1643.4644,-425.74142,"Strauman, Timothy J.",Psychology and Neuroscience,56,8
1117,-1577.6552,-288.58823,"Swanson, Jeffrey W.",Psychiatry & Behavioral Sciences,55,8
1118,689.64087,1186.8641,"Bradley, Deborah Ann",Medicine,39,15
1119,1277.7833,561.86206,"Inman, Brant Allen",Surgery,68,4
1120,864.07074,-1449.1965,"Bradrick, Shelton",Molecular Genetics and Microbiology,40,17
1121,-3025.7349,-4148.9775,"Bradshaw, Wanda Todd",School of Nursing,63,10
1122,-875.82477,-2593.8171,"Brady, David J.",Electrical and Computer Engineering,26,6
1123,-1013.51904,-2521.503,"Marks, Daniel L.",Electrical and Computer Engineering,26,6
1124,-900.2837,-2134.7676,"Gehm, Michael",Electrical and Computer Engineering,26,6
1125,-956.0083,-2439.181,"Kim, Jungsang",Electrical and Computer Engineering,26,6
1126,409.1012,-2367.6694,"Schmidler, Scott C.",Statistical Science,67,11
1127,-199.30618,25.027594,"Willett, Rebecca",Electrical and Computer Engineering,26,1
1128,466.97034,1860.4623,"Kapadia, Anuj J",Radiology,58,7
1129,-2.09889,6.951368,"Carin, Lawrence",Electrical and Computer Engineering,26,1
1130,-802.95746,-2680.4988,"Smith, David R.",Electrical and Computer Engineering,26,6
1131,32.213512,165.50838,"Liao, Xuejun",Electrical and Computer Engineering,26,1
1132,-22.882586,31.86788,"Sapiro, Guillermo",Electrical and Computer Engineering,26,1
1133,533.5566,747.8501,"Tornai, Martin Paul",Radiology,58,7
1134,-23.10368,1264.0186,"Branch, Malcolm Stanley",Medicine,39,15
1135,-109.69704,1289.803,"Jowell, Paul Simon",Medicine,39,15
1136,878.1494,-131.27783,"Liddle, Rodger Alan",Medicine,39,16
1137,218.23495,1103.5938,"Obando, Jorge Valdemar",Medicine,39,15
1138,-315.92075,-244.84164,"Poleski, Martin Henry",Medicine,39,16
1139,727.0436,2214.401,"Pabon-Ramos, Waleska Michelle",Radiology,58,7
1140,-587.55743,1143.2819,"Burbridge, Rebecca Ann",Medicine,39,3
1141,-669.8297,1539.7344,"Omotosho, Philip Ayodeji",Surgery,68,18
1142,-1498.8556,-239.54678,"Curry, John F.",Psychiatry,54,6
1143,-448.258,887.66785,"Malcolm, William Ferris",Pediatrics,48,8
1144,-2252.4082,-2049.0056,"Turner, Barbara Swope",School of Nursing,63,5
1145,-2912.3252,927.6094,"Levy, Janet Anne",School of Nursing,63,5
1146,-1894.754,809.57745,"Hawks, Sharon Jeanette",School of Nursing,63,5
1147,-878.35754,-1147.1409,"Powell, Dorothy Lewis",School of Nursing,63,5
1148,-2652.9038,888.5244,"Taicher, Brad Matthew",Anesthesiology,2,5
1149,1860.8489,1537.5654,"Brandon, Robert N.",Philosophy,50,1
1150,2116.544,1501.2942,"McShea, Daniel W.",Biology,7,1
1151,-217.76862,-838.013,"Brands, Hal",Sanford School of Public Policy,61,6
1152,7984.364,-287.90866,"Brandt, Michael W.",Fuqua School of Business,30,14
1153,-944.0507,-703.8564,"Brannon, Elizabeth M.",Psychology and Neuroscience,56,6
1154,-621.2732,-1224.2899,"Platt, Michael Louis",Neurobiology,42,18
1155,-108.6555,-1721.8517,"Drea, Christine M.",Evolutionary Anthropology,29,18
1156,-229.64072,-1587.6654,"Hare, Brian",Evolutionary Anthropology,29,18
1157,-304.14777,-1622.3774,"Nunn, Charles L",Evolutionary Anthropology,29,18
1158,7940.0903,-408.19226,"Brav, Alon",Fuqua School of Business,30,14
1159,-1445.5078,-7.6007953,"Bray, Hubert",Mathematics,36,8
1160,920.61053,-1583.5372,"Brennan, Richard Gerald",Biochemistry,6,17
1161,429.00208,-1840.2621,"Schumacher, Maria Anne",Biochemistry,6,11
1162,617.181,-1729.1946,"Guan, Ziqiang",Biochemistry,6,11
1163,726.2651,-413.89517,"Collins, Bradley Henry",Surgery,68,0
1164,1609.4694,1026.9137,"Hollenbeck, Scott Thomas",Surgery,68,16
1165,288.90692,295.39078,"Ravindra, Kadiyala Venkata",Surgery,68,16
1166,826.5889,578.8589,"Sudan, Debra L",Surgery,68,9
1167,1197.432,616.91125,"Sushama, Deepak Vikraman",Surgery,68,9
1168,1166.5903,-3.604819,"Huang, Xiaopei",Medicine,39,2
1169,1151.5216,-722.396,"Patel, Keyur",Medicine,39,4
1170,1731.868,-550.4013,"Bretherton, Luke Michael",Divinity School,20,11
1171,-2239.7766,454.75534,"Heilbron, Nicole Sara",Psychiatry,54,18
1172,1291.872,471.2537,"Brigman, Brian Eugene",Orthopaedics,46,0
1173,1692.5632,1043.3497,"Erdmann, Detlev",Surgery,68,16
1174,1358.1512,305.17468,"Eward, William Curtis",Orthopaedics,46,0
1175,2099.0706,1298.1288,"Levinson, Howard",Surgery,68,16
1176,909.17114,623.77795,"Richard, Marc Joseph",Orthopaedics,46,16
1177,1237.4048,266.76126,"Harrelson, John Miles",Orthopaedics,46,0
1178,1709.7971,2528.034,"Larrier, Nicole A.",Radiation Oncology,57,15
1179,580.9868,1454.9775,"Dunphy II, Frank Russell",Medicine,39,1
1180,584.55804,1555.2357,"Esclamado, Ramon Mitra",Surgery,68,16
1181,549.0838,235.33179,"Scher, Richard Lyle",Surgery,68,16
1182,1695.5194,2421.9363,"Wu, Qingrong",Radiation Oncology,57,15
1183,487.17322,236.35138,"Cohen, Seth Morris",Surgery,68,16
1184,166.68126,38.971565,"Fisher, Samuel Rankin",Surgery,68,16
1185,477.07645,149.9291,"Lee, Walter T",Surgery,68,16
1186,520.501,306.19345,"Puscas, Liana",Surgery,68,16
1187,420.26025,362.22662,"Witsell, David Latham",Surgery,68,16
1188,816.22125,2242.4343,"Roy Choudhury, Kingshuk",Biostatistics & Bioinformatics,9,7
1189,1832.0787,438.94214,"Broach, Amy Nicole",Obstetrics and Gynecology,44,0
1190,-184.54199,802.1005,"Broder, Joshua Seth",Surgery,68,13
1191,1768.7389,-3128.1345,"Brooke, Martin A.",Electrical and Computer Engineering,26,12
1192,-763.73114,-2587.2058,"Jokerst, Nan Marie",Electrical and Computer Engineering,26,6
1193,1365.6963,-195.93561,"Palmer, Gregory M.",Radiation Oncology,57,9
1194,-825.94464,-56.47243,"Brooks, Kelli Rachel",Surgery,68,8
1195,-75.53495,921.9047,"Shapiro, Mark Louis",Surgery,68,8
1196,-460.8405,-236.77565,"Broverman, Sherryl A.",Biology,7,6
1197,-335.57486,1177.6058,"Puffer, Eve Sullivan",Psychology and Neuroscience,56,1
1198,-587.67285,-57.583374,"Meade, Christina S.",Psychiatry & Behavioral Sciences,55,6
1199,-426.29782,-454.2279,"Sikkema, Kathleen J.",Psychology and Neuroscience,56,6
1200,-500.21906,-244.29391,"Watt, Melissa",Duke Global Health Institute,21,6
1201,-218.70486,-2000.3322,"Brown, April S.",Electrical and Computer Engineering,26,11
1202,-835.3821,-814.8847,"Collins, Leslie M.",Electrical and Computer Engineering,26,6
1203,121.00357,-2393.5088,"Fischer, Martin",Chemistry,11,12
1204,553.7587,-2415.6438,"Warren, Warren S.",Chemistry,11,11
1205,1521.4757,200.21121,"Chen, Jun",Medicine,39,0
1206,2257.0525,1231.0299,"Fitch, Robert Douglas",Orthopaedics,46,16
1207,-818.98645,839.3949,"Owens, Thomas Andrew",Medicine,39,3
1208,2165.154,1234.5444,"Lark, Robert",Orthopaedics,46,16
1209,-458.08624,1662.632,"Thacker, Julie K. Marosky",Surgery,68,18
1210,4443.6997,2639.2966,"Brown, David B.",Fuqua School of Business,30,12
1211,342.50333,-659.2027,"Smith, James E.",Fuqua School of Business,30,12
1212,-2657.188,1637.7396,"Chireau, Monique V.",Obstetrics and Gynecology,44,8
1213,-627.5787,-241.34724,"Plassman, Brenda Lee",Psychiatry & Behavioral Sciences,55,8
1214,159.83627,186.49832,"Petrella, Jeffrey Robert",Radiology,58,8
1215,-464.01562,659.5347,"Brownell, Kelly D.",Sanford School of Public Policy,61,13
1216,-1141.9258,396.423,"Brudney, Charles Scott",Anesthesiology,2,3
1217,-1176.2742,-637.69916,"Gagliardi, Jane Patricia",Psychiatry & Behavioral Sciences,55,6
1218,-911.24585,-556.81354,"Kaddurah-Daouk, Rima Fathi",Psychiatry & Behavioral Sciences,55,8
1219,-1384.4604,-1988.4476,"Bruzelius, Caroline",Art,3,6
1220,-1484.3723,-1970.4766,"Buchanan, Allen Edward",Philosophy,50,6
1221,-212.63795,982.70087,"Buchanan, Ann Marie",Pediatrics,48,8
1222,-1227.2203,-684.45245,"Buchheit, Thomas Edward",Anesthesiology,2,6
1223,-1132.53,-698.0956,"Pyati, Srinivas",Anesthesiology,2,6
1224,-1011.48,2321.3423,"Van de Ven, Thomas John",Anesthesiology,2,3
1225,594.86084,526.6897,"Buchler, Nicolas",Biology,7,7
1226,482.8669,1542.2819,"You, Lingchong",Biomedical Engineering,8,7
1227,455.3846,-793.163,"Crowley, Steven Daniel",Medicine,39,9
1228,850.7468,-611.6916,"Dolber, Paul Christian",Surgery,68,2
1229,831.24677,-163.58086,"Sparks, Matthew A.",Medicine,39,9
1230,2554.9844,-3851.0276,"Buckley, Edward George",Ophthalmology,45,12
1231,2568.3035,-3649.284,"Prakalapakorn, Sasapin Grace",Ophthalmology,45,12
1232,2308.5674,-3648.2378,"Mruthyunjaya, Prithvi",Ophthalmology,45,12
1233,2654.7383,-3830.6648,"Vajzovic, Lejla",Ophthalmology,45,12
1234,830.3832,1459.639,"Crow, Jennifer H",Pathology,47,7
1235,1869.9662,-441.23956,"Buckley, Rebecca Hatcher",Pediatrics,48,11
1236,2069.6997,-653.9137,"Sarzotti-Kelsoe, Marcella",Immunology,33,2
1237,1845.67,-545.72955,"Hershfield, Michael Steven",Medicine,39,11
1238,406.80237,204.87206,"Roberts, Joseph Linton",Pediatrics,48,8
1239,1417.7749,-273.41946,"Zhong, Xiaoping",Pediatrics,48,2
1240,1690.1713,-474.01248,"Devlin, Blythe Hazlehurst",Pediatrics,48,11
1241,1644.577,-552.14246,"Markert, Mary Louise",Pediatrics,48,11
1242,2058.0964,1381.0208,"Parikh, Suhag H.",Pediatrics,48,1
1243,-3110.5369,-4350.622,"Bugni, Federico",Economics,24,10
1244,-2844.9844,1302.6688,"Buhr, Gwendolen Toni",Medicine,39,5
1245,-2510.8042,758.07715,"White, Heidi Kay",Medicine,39,5
1246,-2736.2397,1274.7837,"Heflin, Mitchell Tod",Medicine,39,5
1247,-2813.0774,1208.5872,"Yanamadala, Mamata",Medicine,39,5
1248,-2896.8704,1178.5071,"Twersky, Jack Isaac",Medicine,39,5
1249,-2638.9075,1198.2798,"Cutson, Toni Michele",Medicine,39,5
1250,-2805.0837,1102.0062,"Lyles, Kenneth Ward",Medicine,39,5
1251,623.8295,-132.11986,"Burch Jr., Warner Miller",Medicine,39,13
1252,-690.5803,1430.0995,"Pietrobon, Ricardo Santos",Surgery,68,18
1253,-449.41028,1170.3276,"Burnett, Bruce Kendall",Medicine,39,7
1254,-598.2893,1950.1155,"Niedzwiecki, Donna",Biostatistics & Bioinformatics,9,3
1255,-1438.5502,-183.16635,"Burns, Barbara Jean",Psychiatry & Behavioral Sciences,55,6
1256,-1452.1853,-252.10318,"March, John S.",Psychiatry,54,6
1257,-1077.749,-323.55713,"Wells, Karen Cameron",Psychiatry,54,6
1258,8092.3896,-459.55084,"Burnside, A. Craig",Economics,24,14
1259,1431.4188,-2770.2456,"Satterwhite, Lisa L",Biomedical Engineering,8,12
1260,1500.6604,-2946.0647,"Wax, Adam P.",Biomedical Engineering,8,12
1261,318.04468,-1188.5026,"Pitt, Geoffrey Stuart",Medicine,39,11
1262,1248.0818,-997.0394,"Puranam, Ram Sharma",Neurology,43,4
1263,1114.9836,-1393.3674,"Rosenberg, Paul Brian",Medicine,39,17
1264,1017.30023,-1739.8295,"Hutson, Mary Redmond",Pediatrics,48,17
1265,652.388,986.11127,"Yen, Paul Michael",Medicine,39,7
1266,-1135.4308,-574.87354,"Burt, Tal",Psychiatry & Behavioral Sciences,55,6
1267,1746.4615,422.49908,"Burton III, Claude Shreve",Dermatology,18,0
1268,-4853.1753,-3383.069,"Burton, Linda",Sociology,66,6
1269,4535.9746,2664.771,"Burton, Richard M.",Fuqua School of Business,30,12
1270,4357.473,2679.405,"Mitchell, William G.",Fuqua School of Business,30,12
1271,-4880.928,-3605.3674,"Buthe, Tim",Political Science,52,6
1272,-240.87283,-205.93518,"Butler, Megan Williston",Pediatrics,48,8
1273,1768.9105,508.27872,"Garrett Jr., William Elwood",Orthopaedics,46,0
1274,-906.5592,712.3959,"Butterly, David William",Medicine,39,3
1275,-523.093,2038.2324,"Tu, Priscilla",Community and Family Medicine,14,1
1276,-1737.444,-310.22607,"Cabeza, Roberto",Psychology and Neuroscience,56,18
1277,-1343.4552,-743.5676,"Madden, David Joseph",Psychiatry & Behavioral Sciences,55,18
1278,-1866.2289,4.614536,"Marsh, Elizabeth J.",Psychology and Neuroscience,56,18
1279,389.5762,1948.2639,"Segars, William Paul",Radiology,58,7
1280,1860.7218,2531.1104,"O'Daniel, Jennifer Colleen",Radiation Oncology,57,15
1281,1768.152,2219.0703,"Cui, Yunfeng",Radiation Oncology,57,15
1282,-1535.1694,-1120.414,"Calakos, Nicole",Neurology,43,18
1283,-538.4188,-808.13965,"West, Anne Elizabeth",Neurobiology,42,13
1284,-1325.4912,-1195.5526,"Wetsel, William Christopher",Psychiatry & Behavioral Sciences,55,18
1285,-1264.9923,-1279.9253,"Calderbank, Robert",Computer Science,15,12
1286,-1308.2583,-1601.8977,"Sorin, Daniel J.",Electrical and Computer Engineering,26,12
1287,-1471.2408,-2079.707,"Caldwell, Bruce J.",Economics,24,6
1288,-613.49585,2424.659,"Udayakumar, Krishnakumar",Duke Global Health Institute,21,7
1289,105.890945,-2530.7788,"Christopher, Eric James",Psychiatry & Behavioral Sciences,55,11
1290,-2063.7056,1146.0526,"Wagner, Galen Strohm",Medicine,39,8
1291,-40.089317,426.04816,"Neelon, Brian Hugh",Biostatistics & Bioinformatics,9,1
1292,553.7744,-1914.0951,"Campbell, Douglas",Divinity School,20,11
1293,-994.1127,-770.8847,"Campbell, Lisa",Marine Science and Conservation,35,6
1294,-1455.9675,1315.5643,"Carboni, Michael Paul",Pediatrics,48,3
1295,-1617.7686,-1729.8215,"Candogan, Utku Ozan",Fuqua School of Business,30,12
1296,351.00632,-364.2009,"Cant, Nell Beatty",Neurobiology,42,13
1297,1413.6752,-2155.4126,"Capel, Blanche",Cell Biology,10,17
1298,-1302.8915,623.6712,"Greenfield, Ruth Ann",Medicine,39,8
1299,1076.9049,-2488.4514,"Cardenas-Corona, Maria Elena",Molecular Genetics and Microbiology,40,17
1300,1055.2999,-2386.7524,"Heitman, Joseph",Molecular Genetics and Microbiology,40,17
1301,1929.5736,-257.13477,"Pastva, Amy Martha",Community and Family Medicine,14,9
1302,669.34924,-899.0579,"Counter, Christopher M.",Pharmacology & Cancer Biology,49,11
1303,972.03015,-113.94766,"Gurley, Susan Bailey",Medicine,39,9
1304,873.00555,-697.5887,"Feiler, Michael Justin",Medicine,39,4
1305,188.38252,577.6233,"Gellad, Ziad Fouad",Medicine,39,13
1306,1265.9702,-705.62946,"Wolf, Andrew Ira",Medicine,39,4
1307,-1140.7374,120.95953,"Cardones, Adela Rambi Guanco",Dermatology,18,8
1308,-94.22204,89.650536,"Salazar Gonzales, Esther",Electrical and Computer Engineering,26,1
1309,2422.5327,-3479.354,"Carlson, Alan Neil",Ophthalmology,45,12
1310,2184.7659,-3377.3708,"DelMonte, Derek Wills",Ophthalmology,45,12
1311,-390.436,19.214396,"Carman, Margaret J",School of Nursing,63,13
1312,169.5534,672.4258,"Turner, Kathleen Marie",School of Nursing,63,15
1313,735.1436,1272.4907,"Sabol, Valerie Kay",School of Nursing,63,15
1314,-529.8795,604.31226,"Carnes, Nicholas W.",Sanford School of Public Policy,61,18
1315,-1584.7312,-384.21753,"Nicholls, Peter Jeff",Psychiatry & Behavioral Sciences,55,8
1316,-1157.1647,-975.9945,"Zhang, Xiaodong",Psychiatry & Behavioral Sciences,55,6
1317,902.0163,283.99133,"Premont, Richard Thomas",Medicine,39,16
1318,-1520.862,-761.39166,"Meck, Warren H.",Psychology and Neuroscience,56,8
1319,-280.1894,-1436.6022,"Nicolelis, Miguel Angelo L.",Neurobiology,42,18
1320,-2969.9087,1011.7883,"Carter, Brigit Maria",School of Nursing,63,5
1321,70.91148,1688.3387,"Cary, Michael Paul",School of Nursing,63,15
1322,898.1327,-375.8248,"Spiridigliozzi, Gail A.",Psychiatry,54,13
1323,1031.6693,-1444.9738,"Casey, Patrick John",Pharmacology & Cancer Biology,49,11
1324,2293.8306,-926.9719,"Moss, Jennifer Barnett",Medicine,39,2
1325,-1227.4248,-261.03616,"Odgers, Candice L.",Sanford School of Public Policy,61,6
1326,-1595.9476,-494.90717,"Hariri, Ahmad",Psychology and Neuroscience,56,8
1327,-1349.7572,-530.84344,"Cassar, Nicolas",Earth and Ocean Sciences,23,6
1328,451.11966,580.3532,"Cassidy, Frederick",Psychiatry & Behavioral Sciences,55,9
1329,514.8445,517.2375,"Wilson, William Herman",Psychiatry & Behavioral Sciences,55,9
1330,318.7957,-2213.555,"Cetinkaya-Rundel, Mine",Statistical Science,67,11
1331,-695.691,-811.81384,"Chakrabarty, Krishnendu",Electrical and Computer Engineering,26,6
1332,1036.718,-648.62756,"Choudhury, Romit Roy",Electrical and Computer Engineering,26,11
1333,-309.69022,-2210.5908,"Fair, Richard B.",Electrical and Computer Engineering,26,11
1334,1201.2975,-1379.8368,"Gonzalez, Pedro",Ophthalmology,45,11
1335,1321.2523,-1607.8861,"Rao, Ponugoti Vasantha",Ophthalmology,45,11
1336,2119.1582,-3478.368,"Vann, Robin Raul",Ophthalmology,45,12
1337,2239.101,-3465.6292,"Mettu, Priyatham S",Ophthalmology,45,12
1338,245.96736,-1032.6926,"Chameides, William",Earth and Ocean Sciences,23,11
1339,1224.1006,1574.7739,"Pickett, Lisa Clark",Surgery,68,15
1340,1225.3326,1207.7086,"Vorderstrasse, Allison Amend",School of Nursing,63,15
1341,1271.551,1406.6621,"Hueckel, Remi M",School of Nursing,63,15
1342,590.83856,80.86733,"Muckler, Virginia Chris",School of Nursing,63,8
1343,529.8919,96.437416,"Sanders, Edward Garner",Anesthesiology,2,8
1344,-479.0734,493.9633,"Vacchiano, Charles Andrew",School of Nursing,63,18
1345,158.10445,-2131.0613,"Relf, Michael Vernon",School of Nursing,63,11
1346,804.14215,-555.4819,"Chan, Chi Wei Cliburn",Biostatistics & Bioinformatics,9,2
1347,-259.0508,88.57758,"West, Michael",Statistical Science,67,8
1348,-2893.2732,-2437.4116,"Chandrasekharan, Shailesh",Physics,51,6
1349,-178.62329,-49.922775,"Chandrasekharan, Subhashini",Duke Global Health Institute,21,15
1350,-134.61647,-190.19504,"Cook-Deegan, Robert M.",Sanford School of Public Policy,61,15
1351,-1309.3783,-2476.134,"Chang, Albert M.",Physics,51,6
1352,1612.0607,-926.06995,"Chang, Ching-yi",Pharmacology & Cancer Biology,49,2
1353,1827.204,-848.1233,"McDonnell, Donald Patrick",Pharmacology & Cancer Biology,49,2
1354,1764.0046,-992.7725,"Rathmell, Jeffrey Charles",Pharmacology & Cancer Biology,49,2
1355,1556.18,-712.64954,"Shinohara, Mari L.",Immunology,33,2
1356,1512.1117,685.63934,"Chen, Jun",Medicine,39,1
1357,951.8354,1566.2473,"Yoshizumi, Terry Takatoshi",Radiology,58,4
1358,2068.8062,1719.1688,"Tuchman, Sascha Alexander",Medicine,39,1
1359,1700.1031,1489.1855,"Chen, Dongfeng",Pathology,47,1
1360,1955.5511,1707.8011,"Prasad, Vinod K.",Pediatrics,48,1
1361,2109.7483,1604.1017,"Doan, Phuong Linh",Medicine,39,1
1362,1789.15,1591.6377,"Kurtzberg, Joanne",Pediatrics,48,1
1363,1748.5881,-702.36017,"He, You-Wen",Immunology,33,2
1364,1655.4158,-830.98926,"Li, Qi-Jing",Immunology,33,2
1365,390.66925,-519.42596,"Chappel, James Gregory",History,32,13
1366,-537.503,-2361.6663,"Charbonneau, Patrick",Chemistry,11,6
1367,-195.9557,-2311.99,"Wiley, Benjamin J.",Chemistry,11,11
1368,312.63965,-2054.161,"Charles, Hal Cecil",Radiology,58,11
1369,-512.4637,-1477.0891,"Charney, Evan",Sanford School of Public Policy,61,18
1370,-1742.4739,-1627.481,"Chartrand, Tanya L.",Fuqua School of Business,30,12
1371,-1456.9392,-1794.4856,"Shah, James",Psychology and Neuroscience,56,12
1372,332.11115,793.3785,"Chase, Jeffrey S.",Computer Science,15,9
1373,-2096.057,1246.4304,"Schmit, Kristine Marie",Community and Family Medicine,14,8
1374,7311.148,568.5465,"Chatterji, Aaron",Fuqua School of Business,30,12
1375,-919.0435,198.91533,"Chaves, Mark Alan",Sociology,66,6
1376,146.0354,-3049.5046,"Govert, Joseph Alan",Medicine,39,11
1377,-1305.8201,1768.4872,"Ofori-Amanfo, George",Pediatrics,48,3
1378,702.898,-2026.2075,"Chen, Chin Ho",Surgery,68,11
1379,554.70123,-2141.8772,"Huang, Li",Surgery,68,11
1380,-1128.7446,-2103.899,"Chen, Chuan-Hua",Mechanical Engineering and Materials Science,37,6
1381,2099.362,434.232,"Pavlisko, Elizabeth N",Pathology,47,9
1382,-422.79382,-55.042767,"Chen, Enn-Ling",Medicine,39,8
1383,869.96313,-514.1227,"Hoffman, Brenton D.",Biomedical Engineering,8,0
1384,-1748.1326,-1841.4885,"Chen, Li Juan",Fuqua School of Business,30,12
1385,-129.77641,-2029.9017,"Hazen, Kevin C",Pathology,47,17
1386,1501.3723,-2315.9082,"Chen, Meng",Biology,7,17
1387,-671.991,-107.01378,"Chen, Nan-kuei",Radiology,58,8
1388,187.20433,-588.7458,"Song, Allen Wuming",Radiology,58,4
1389,-170.4551,248.99751,"Truong, Trong-Kha",Radiology,58,8
1390,-1802.6224,-516.05945,"Greeson, Jeffrey Michael",Psychiatry & Behavioral Sciences,55,8
1391,8317.838,-192.38632,"Chen, Qi",Fuqua School of Business,30,14
1392,1867.5,1342.7449,"Cheng, Qing",Surgery,68,1
1393,585.2244,-612.54193,"Haystead, Timothy Arthur James",Pharmacology & Cancer Biology,49,9
1394,2213.9111,-88.50393,"Chia, Jessica Yue-Ling",Medicine,39,9
1395,-1044.5366,-477.21887,"Chiang, Ambrose An-Po",Medicine,39,6
1396,-229.88866,-595.4662,"Leggett, Melanie K.",Psychiatry & Behavioral Sciences,55,6
1397,202.07117,108.14807,"Guyton, John Richard",Medicine,39,13
1398,113.49099,-2044.4448,"Chilkoti, Ashutosh",Biomedical Engineering,8,11
1399,2679.8745,-1019.96674,"Cook, J Michael",Immunology,33,2
1400,-963.0751,-2611.1743,"Urzhumov, Yaroslav A.",Electrical and Computer Engineering,26,6
1401,20.34652,-2040.4199,"Hinton, David E.",Environmental Sciences and Policy,28,11
1402,2013.7085,297.79816,"Needham, David",Mechanical Engineering and Materials Science,37,9
1403,90.87328,-2296.4429,"Lopez, Gabriel P.",Biomedical Engineering,8,11
1404,311.96024,-2358.5908,"McCafferty, Dewey G.",Chemistry,11,11
1405,949.01636,2098.2761,"Chilukuri, Vani Rao",Neurology,43,7
1406,-487.9494,-616.8096,"Chin, Bennett B.",Radiology,58,15
1407,-433.07336,-665.2363,"Vaidyanathan, Ganesan",Radiology,58,15
1408,237.03014,2041.8269,"White, Leonard Edward",Community and Family Medicine,14,7
1409,-531.0212,1603.1134,"Worni, Mathias",Surgery,68,18
1410,2117.8157,711.9474,"Sporn, Thomas Arthur",Pathology,47,16
1411,-310.9812,-470.58374,"Chitneni, Satish K.",Radiology,58,15
1412,-183.7361,1255.1486,"Cho, Alex Han",Medicine,39,7
1413,1695.001,665.7683,"Haga, Susanne B.",Medicine,39,1
1414,-37.00126,503.9678,"Joy, Scott Victor",Medicine,39,2
1415,118.44199,-1438.432,"Garman, Katherine Schuver",Medicine,39,18
1416,1416.3362,72.42557,"DeRuyter, Frank",Surgery,68,0
1417,-1155.004,-1335.9713,"Chow, Rey",Literature,34,6
1418,659.21387,1074.5165,"Jung, Sin-Ho",Biostatistics & Bioinformatics,9,1
1419,-1600.709,-21.319353,"Mangum, Oscar Barry",Medicine,39,8
