id,x,y,author,dept,dept_id
1128,2182.9312,772.7504,"Kapadia, Anuj J",Radiology,58
1129,406.92505,393.1589,"Carin, Lawrence",Electrical and Computer Engineering,26
1130,-1593.1766,1856.181,"Smith, David R.",Electrical and Computer Engineering,26
1131,-472.45084,1592.125,"Liao, Xuejun",Electrical and Computer Engineering,26
1132,537.3186,728.7108,"Sapiro, Guillermo",Electrical and Computer Engineering,26
1133,1468.1892,1021.7517,"Tornai, Martin Paul",Radiology,58
1134,818.8749,290.57968,"Branch, Malcolm Stanley",Medicine,39
1135,772.2253,211.51173,"Jowell, Paul Simon",Medicine,39
1136,401.74902,-241.73904,"Liddle, Rodger Alan",Medicine,39
1137,791.43256,367.09528,"Obando, Jorge Valdemar",Medicine,39
1138,294.5798,607.55585,"Poleski, Martin Henry",Medicine,39
1139,980.06055,1180.7114,"Pabon-Ramos, Waleska Michelle",Radiology,58
1140,578.85046,4.3914075,"Burbridge, Rebecca Ann",Medicine,39
1141,380.12238,-995.8402,"Omotosho, Philip Ayodeji",Surgery,68
1142,-1966.2212,-762.68,"Curry, John F.",Psychiatry,54
1143,-167.37619,37.480556,"Malcolm, William Ferris",Pediatrics,48
1144,-2045.8665,1234.3242,"Turner, Barbara Swope",School of Nursing,63
1145,373.07492,735.29645,"Levy, Janet Anne",School of Nursing,63
1146,232.71167,222.98029,"Hawks, Sharon Jeanette",School of Nursing,63
1147,-1816.4329,1432.9346,"Powell, Dorothy Lewis",School of Nursing,63
1148,198.49643,313.15866,"Taicher, Brad Matthew",Anesthesiology,2
1149,1254.4481,-589.8711,"Brandon, Robert N.",Philosophy,50
1150,2228.756,-1499.6461,"McShea, Daniel W.",Biology,7
1151,-941.6981,-501.2035,"Brands, Hal",Sanford School of Public Policy,61
1152,-971.27325,904.40594,"Brandt, Michael W.",Fuqua School of Business,30
1153,-1142.575,544.3162,"Brannon, Elizabeth M.",Psychology and Neuroscience,56
1154,-1340.9144,1440.0519,"Platt, Michael Louis",Neurobiology,42
1155,-2118.0298,653.3382,"Drea, Christine M.",Evolutionary Anthropology,29
1156,-2200.1477,619.90607,"Hare, Brian",Evolutionary Anthropology,29
1157,-2286.1936,714.38995,"Nunn, Charles L",Evolutionary Anthropology,29
1158,-819.22504,883.7471,"Brav, Alon",Fuqua School of Business,30
1159,-409.97086,920.1722,"Bray, Hubert",Mathematics,36
1160,-1217.7219,-251.26144,"Brennan, Richard Gerald",Biochemistry,6
1161,-1577.7056,1299.9386,"Schumacher, Maria Anne",Biochemistry,6
1162,-1543.6625,-0.90268314,"Guan, Ziqiang",Biochemistry,6
1163,-915.11053,-913.0962,"Collins, Bradley Henry",Surgery,68
1164,2746.3623,-617.5214,"Hollenbeck, Scott Thomas",Surgery,68
1165,1462.2124,-438.30347,"Ravindra, Kadiyala Venkata",Surgery,68
1166,-78.48645,-1733.1577,"Sudan, Debra L",Surgery,68
1167,353.10635,-1232.4879,"Sushama, Deepak Vikraman",Surgery,68
1168,119.1441,-1245.5144,"Huang, Xiaopei",Medicine,39
1169,886.6091,-1207.1019,"Patel, Keyur",Medicine,39
1170,141.7077,-1085.4773,"Bretherton, Luke Michael",Divinity School,20
1171,-1803.4728,-188.77386,"Heilbron, Nicole Sara",Psychiatry,54
1172,1554.6403,1150.8136,"Brigman, Brian Eugene",Orthopaedics,46
1173,2807.118,-690.95306,"Erdmann, Detlev",Surgery,68
1174,1556.6978,1425.0632,"Eward, William Curtis",Orthopaedics,46
1175,2668.5996,-802.54156,"Levinson, Howard",Surgery,68
1176,1465.6804,250.36263,"Richard, Marc Joseph",Orthopaedics,46
1177,762.8629,1495.087,"Harrelson, John Miles",Orthopaedics,46
1178,1182.4644,603.40985,"Larrier, Nicole A.",Radiation Oncology,57
1179,1567.549,-508.75375,"Dunphy II, Frank Russell",Medicine,39
1180,1306.3073,480.7825,"Esclamado, Ramon Mitra",Surgery,68
1181,479.10806,366.35236,"Scher, Richard Lyle",Surgery,68
1182,1993.2642,473.37732,"Wu, Qingrong",Radiation Oncology,57
1183,647.6366,143.78793,"Cohen, Seth Morris",Surgery,68
1184,316.16345,949.1333,"Fisher, Samuel Rankin",Surgery,68
1185,785.5059,157.72337,"Lee, Walter T",Surgery,68
1186,792.83344,-90.27498,"Puscas, Liana",Surgery,68
1187,879.41547,123.17855,"Witsell, David Latham",Surgery,68
1188,2132.8499,280.68585,"Roy Choudhury, Kingshuk",Biostatistics & Bioinformatics,9
1189,1005.89496,1263.8436,"Broach, Amy Nicole",Obstetrics and Gynecology,44
1190,993.899,488.688,"Broder, Joshua Seth",Surgery,68
1191,-1632.4836,2170.5513,"Brooke, Martin A.",Electrical and Computer Engineering,26
1192,-1580.8358,1952.1046,"Jokerst, Nan Marie",Electrical and Computer Engineering,26
1193,1377.2732,244.78473,"Palmer, Gregory M.",Radiation Oncology,57
1194,155.46625,760.76935,"Brooks, Kelli Rachel",Surgery,68
1195,-50.28663,-1188.1873,"Shapiro, Mark Louis",Surgery,68
1196,657.7311,156.04367,"Broverman, Sherryl A.",Biology,7
1197,872.0862,-324.68756,"Puffer, Eve Sullivan",Psychology and Neuroscience,56
1198,815.8121,-128.89302,"Meade, Christina S.",Psychiatry & Behavioral Sciences,55
1199,745.27527,-435.4023,"Sikkema, Kathleen J.",Psychology and Neuroscience,56
1200,866.6026,-352.934,"Watt, Melissa",Duke Global Health Institute,21
1201,385.72418,1248.3646,"Brown, April S.",Electrical and Computer Engineering,26
1202,214.26598,1336.6633,"Collins, Leslie M.",Electrical and Computer Engineering,26
1203,-1750.5254,2281.7317,"Fischer, Martin",Chemistry,11
1204,-2150.9414,2360.4417,"Warren, Warren S.",Chemistry,11
1205,1557.3269,1044.1589,"Chen, Jun",Medicine,39
1206,2559.7405,-646.5302,"Fitch, Robert Douglas",Orthopaedics,46
1207,375.93042,301.833,"Owens, Thomas Andrew",Medicine,39
1208,2585.0398,-851.75494,"Lark, Robert",Orthopaedics,46
1209,556.8416,-777.45374,"Thacker, Julie K. Marosky",Surgery,68
1210,-2072.1208,906.8327,"Brown, David B.",Fuqua School of Business,30
1211,-1931.3004,2939.0742,"Smith, James E.",Fuqua School of Business,30
1212,-1007.0203,-1725.0634,"Chireau, Monique V.",Obstetrics and Gynecology,44
1213,942.28235,1687.3859,"Plassman, Brenda Lee",Psychiatry & Behavioral Sciences,55
1214,1259.772,1506.1777,"Petrella, Jeffrey Robert",Radiology,58
1215,1176.584,365.93646,"Brownell, Kelly D.",Sanford School of Public Policy,61
1216,-298.0637,-136.01341,"Brudney, Charles Scott",Anesthesiology,2
1217,-39.573376,1464.1304,"Gagliardi, Jane Patricia",Psychiatry & Behavioral Sciences,55
1218,271.25455,309.96753,"Kaddurah-Daouk, Rima Fathi",Psychiatry & Behavioral Sciences,55
1219,-231.92618,1297.7422,"Bruzelius, Caroline",Art,3
1220,-343.9263,1475.5535,"Buchanan, Allen Edward",Philosophy,50
1221,-82.72387,322.41214,"Buchanan, Ann Marie",Pediatrics,48
1222,-135.24286,1395.1472,"Buchheit, Thomas Edward",Anesthesiology,2
1223,-179.24284,1468.0226,"Pyati, Srinivas",Anesthesiology,2
1224,-332.52838,-1677.8636,"Van de Ven, Thomas John",Anesthesiology,2
1225,1619.5928,498.24774,"Buchler, Nicolas",Biology,7
1226,2039.5134,277.82303,"You, Lingchong",Biomedical Engineering,8
1227,-161.37747,-93.18013,"Crowley, Steven Daniel",Medicine,39
1228,-77.06634,-996.19104,"Dolber, Paul Christian",Surgery,68
1229,9.185845,-2810.8813,"Sparks, Matthew A.",Medicine,39
1230,-2160.954,2185.6255,"Buckley, Edward George",Ophthalmology,45
1231,-1897.809,2041.6432,"Prakalapakorn, Sasapin Grace",Ophthalmology,45
1232,-2228.7288,2567.8284,"Mruthyunjaya, Prithvi",Ophthalmology,45
1233,-2368.5254,2482.938,"Vajzovic, Lejla",Ophthalmology,45
1234,1506.1748,367.5425,"Crow, Jennifer H",Pathology,47
1235,726.5489,-2360.1602,"Buckley, Rebecca Hatcher",Pediatrics,48
1236,820.0834,-2272.7148,"Sarzotti-Kelsoe, Marcella",Immunology,33
1237,685.4562,-2483.7615,"Hershfield, Michael Steven",Medicine,39
1238,142.67226,-988.6876,"Roberts, Joseph Linton",Pediatrics,48
1239,148.01497,-1786.356,"Zhong, Xiaoping",Pediatrics,48
1240,621.0192,-2300.6143,"Devlin, Blythe Hazlehurst",Pediatrics,48
1241,584.1427,-2487.6267,"Markert, Mary Louise",Pediatrics,48
1242,1748.8727,-1513.888,"Parikh, Suhag H.",Pediatrics,48
1243,-1819.0624,781.0656,"Bugni, Federico",Economics,24
1244,-205.65398,292.74365,"Buhr, Gwendolen Toni",Medicine,39
1245,-875.84045,-774.9843,"White, Heidi Kay",Medicine,39
1246,-496.603,164.10826,"Heflin, Mitchell Tod",Medicine,39
1247,-6.767085,455.9941,"Yanamadala, Mamata",Medicine,39
1248,-145.1313,527.2848,"Twersky, Jack Isaac",Medicine,39
1249,-120.80457,578.8441,"Cutson, Toni Michele",Medicine,39
1250,-1035.4984,17.53669,"Lyles, Kenneth Ward",Medicine,39
1251,610.02057,-452.24472,"Burch Jr., Warner Miller",Medicine,39
1252,500.93906,-803.12256,"Pietrobon, Ricardo Santos",Surgery,68
1253,-189.08505,-1118.7205,"Burnett, Bruce Kendall",Medicine,39
1254,1410.1912,-858.70575,"Niedzwiecki, Donna",Biostatistics & Bioinformatics,9
1255,-1896.3918,-603.68774,"Burns, Barbara Jean",Psychiatry & Behavioral Sciences,55
1256,-1831.6549,-866.0816,"March, John S.",Psychiatry,54
1257,19.194456,-241.43997,"Wells, Karen Cameron",Psychiatry,54
1258,-1843.4808,18.064602,"Burnside, A. Craig",Economics,24
1259,-1869.2938,1912.2155,"Satterwhite, Lisa L",Biomedical Engineering,8
1260,-2278.4395,2482.1946,"Wax, Adam P.",Biomedical Engineering,8
1261,-248.07594,-82.36098,"Pitt, Geoffrey Stuart",Medicine,39
1262,599.58875,-859.20764,"Puranam, Ram Sharma",Neurology,43
1263,505.10187,-1326.5837,"Rosenberg, Paul Brian",Medicine,39
1264,-1772.61,68.71533,"Hutson, Mary Redmond",Pediatrics,48
1265,1858.4028,332.67642,"Yen, Paul Michael",Medicine,39
1266,3.5170224,1404.0564,"Burt, Tal",Psychiatry & Behavioral Sciences,55
1267,756.4277,1400.1604,"Burton III, Claude Shreve",Dermatology,18
1268,-1601.7308,2710.064,"Burton, Linda",Sociology,66
1269,-2371.246,364.61407,"Burton, Richard M.",Fuqua School of Business,30
1270,-2297.0222,-31.371464,"Mitchell, William G.",Fuqua School of Business,30
1271,-1699.5774,2696.5022,"Buthe, Tim",Political Science,52
1272,388.29208,651.04443,"Butler, Megan Williston",Pediatrics,48
1273,1708.4225,1339.8407,"Garrett Jr., William Elwood",Orthopaedics,46
1274,80.90662,379.4033,"Butterly, David William",Medicine,39
1275,741.35223,-354.02188,"Tu, Priscilla",Community and Family Medicine,14
1276,-821.34436,730.84485,"Cabeza, Roberto",Psychology and Neuroscience,56
1277,-514.2143,1101.6229,"Madden, David Joseph",Psychiatry & Behavioral Sciences,55
1278,-1676.0244,-668.8326,"Marsh, Elizabeth J.",Psychology and Neuroscience,56
1279,2165.9246,477.77713,"Segars, William Paul",Radiology,58
1280,1155.3427,778.22833,"O'Daniel, Jennifer Colleen",Radiation Oncology,57
1281,1691.3623,296.92847,"Cui, Yunfeng",Radiation Oncology,57
1282,-1251.0594,792.5372,"Calakos, Nicole",Neurology,43
1283,-931.4519,145.858,"West, Anne Elizabeth",Neurobiology,42
1284,-1356.7924,659.5111,"Wetsel, William Christopher",Psychiatry & Behavioral Sciences,55
1285,-2220.2312,2697.8071,"Calderbank, Robert",Computer Science,15
1286,-2042.7554,2669.474,"Sorin, Daniel J.",Electrical and Computer Engineering,26
1287,-207.86769,1782.4663,"Caldwell, Bruce J.",Economics,24
1288,-78.87529,-100.75438,"Udayakumar, Krishnakumar",Duke Global Health Institute,21
1289,-85.203674,964.4508,"Christopher, Eric James",Psychiatry & Behavioral Sciences,55
1290,-755.5725,-499.69803,"Wagner, Galen Strohm",Medicine,39
1291,245.61948,-149.82014,"Neelon, Brian Hugh",Biostatistics & Bioinformatics,9
1292,-1257.7992,1292.0936,"Campbell, Douglas",Divinity School,20
1293,-2033.383,715.36456,"Campbell, Lisa",Marine Science and Conservation,35
1294,-381.083,51.543583,"Carboni, Michael Paul",Pediatrics,48
1295,-2254.2217,2868.7385,"Candogan, Utku Ozan",Fuqua School of Business,30
1296,-732.2112,353.57068,"Cant, Nell Beatty",Neurobiology,42
1297,-1789.9269,-289.2637,"Capel, Blanche",Cell Biology,10
1298,-304.7891,485.63513,"Greenfield, Ruth Ann",Medicine,39
1299,-1548.3068,-547.6803,"Cardenas-Corona, Maria Elena",Molecular Genetics and Microbiology,40
1300,-1410.6898,-698.6407,"Heitman, Joseph",Molecular Genetics and Microbiology,40
1301,245.72461,-1713.8203,"Pastva, Amy Martha",Community and Family Medicine,14
1302,809.32184,-957.22504,"Counter, Christopher M.",Pharmacology & Cancer Biology,49
1303,55.999435,-2595.7595,"Gurley, Susan Bailey",Medicine,39
1304,-135.91667,741.022,"Feiler, Michael Justin",Medicine,39
1305,307.21576,-273.03677,"Gellad, Ziad Fouad",Medicine,39
1306,216.5028,-567.9405,"Wolf, Andrew Ira",Medicine,39
1307,625.6834,878.9411,"Cardones, Adela Rambi Guanco",Dermatology,18
1308,-389.26028,1554.173,"Salazar Gonzales, Esther",Electrical and Computer Engineering,26
1309,-1220.43,1857.0117,"Carlson, Alan Neil",Ophthalmology,45
1310,-945.33795,1548.0436,"DelMonte, Derek Wills",Ophthalmology,45
1311,978.80133,728.8822,"Carman, Margaret J",School of Nursing,63
1312,1282.5061,248.82718,"Turner, Kathleen Marie",School of Nursing,63
1313,1232.4292,-296.40463,"Sabol, Valerie Kay",School of Nursing,63
1314,1312.6965,-64.96678,"Carnes, Nicholas W.",Sanford School of Public Policy,61
1315,296.0838,1479.6163,"Nicholls, Peter Jeff",Psychiatry & Behavioral Sciences,55
1316,-1221.7216,585.81335,"Zhang, Xiaodong",Psychiatry & Behavioral Sciences,55
1317,1634.5812,235.01413,"Premont, Richard Thomas",Medicine,39
1318,507.61978,1150.0804,"Meck, Warren H.",Psychology and Neuroscience,56
1319,-1210.4967,665.6299,"Nicolelis, Miguel Angelo L.",Neurobiology,42
1320,318.31384,685.4378,"Carter, Brigit Maria",School of Nursing,63
1321,1510.8163,46.191727,"Cary, Michael Paul",School of Nursing,63
1322,138.80717,-448.29843,"Spiridigliozzi, Gail A.",Psychiatry,54
1323,207.22513,-1116.0575,"Casey, Patrick John",Pharmacology & Cancer Biology,49
1324,666.0515,-1327.5143,"Moss, Jennifer Barnett",Medicine,39
1325,464.70303,1015.54584,"Odgers, Candice L.",Sanford School of Public Policy,61
1326,823.9465,1333.5161,"Hariri, Ahmad",Psychology and Neuroscience,56
1327,-824.7644,554.3526,"Cassar, Nicolas",Earth and Ocean Sciences,23
1328,-207.6381,-2142.3447,"Cassidy, Frederick",Psychiatry & Behavioral Sciences,55
1329,-219.58519,-1748.5774,"Wilson, William Herman",Psychiatry & Behavioral Sciences,55
1330,2147.0566,-344.11002,"Cetinkaya-Rundel, Mine",Statistical Science,67
1331,-468.70145,1351.5754,"Chakrabarty, Krishnendu",Electrical and Computer Engineering,26
1332,247.52008,-725.34796,"Choudhury, Romit Roy",Electrical and Computer Engineering,26
1333,-1551.177,1630.1334,"Fair, Richard B.",Electrical and Computer Engineering,26
1334,-1066.0072,230.95,"Gonzalez, Pedro",Ophthalmology,45
1335,-1148.972,-316.87466,"Rao, Ponugoti Vasantha",Ophthalmology,45
1336,-1840.8232,2136.6616,"Vann, Robin Raul",Ophthalmology,45
1337,-1796.7245,2054.0017,"Mettu, Priyatham S",Ophthalmology,45
1338,-527.7448,662.30927,"Chameides, William",Earth and Ocean Sciences,23
1339,1826.943,-488.9437,"Pickett, Lisa Clark",Surgery,68
1340,1699.8286,-630.9189,"Vorderstrasse, Allison Amend",School of Nursing,63
1341,855.56604,220.25821,"Hueckel, Remi M",School of Nursing,63
1342,966.8334,1568.9733,"Muckler, Virginia Chris",School of Nursing,63
1343,1055.464,1613.2656,"Sanders, Edward Garner",Anesthesiology,2
1344,1226.426,1296.9369,"Vacchiano, Charles Andrew",School of Nursing,63
1345,-1508.6583,850.9905,"Relf, Michael Vernon",School of Nursing,63
1346,1026.1182,-786.6119,"Chan, Chi Wei Cliburn",Biostatistics & Bioinformatics,9
1347,1433.1051,328.51163,"West, Michael",Statistical Science,67
1348,-1225.2675,2505.6812,"Chandrasekharan, Shailesh",Physics,51
1349,-251.53499,1864.9984,"Chandrasekharan, Subhashini",Duke Global Health Institute,21
1350,-16.361612,2015.3811,"Cook-Deegan, Robert M.",Sanford School of Public Policy,61
1351,-1838.8595,1808.5665,"Chang, Albert M.",Physics,51
1352,366.26624,-1133.3457,"Chang, Ching-yi",Pharmacology & Cancer Biology,49
1353,727.791,-1665.8087,"McDonnell, Donald Patrick",Pharmacology & Cancer Biology,49
1354,795.6602,-1872.6353,"Rathmell, Jeffrey Charles",Pharmacology & Cancer Biology,49
1355,130.65663,-1346.2192,"Shinohara, Mari L.",Immunology,33
1356,1568.9039,-1628.5276,"Chen, Jun",Medicine,39
1357,1623.5819,973.8607,"Yoshizumi, Terry Takatoshi",Radiology,58
1358,1717.1757,-1048.1624,"Tuchman, Sascha Alexander",Medicine,39
1359,1403.741,-770.4592,"Chen, Dongfeng",Pathology,47
1360,1954.4838,-1362.0519,"Prasad, Vinod K.",Pediatrics,48
1361,2044.6945,-1328.7906,"Doan, Phuong Linh",Medicine,39
1362,2170.7634,-1326.0621,"Kurtzberg, Joanne",Pediatrics,48
1363,701.8789,-1832.554,"He, You-Wen",Immunology,33
1364,285.34653,-1806.1753,"Li, Qi-Jing",Immunology,33
1365,-672.46454,488.41092,"Chappel, James Gregory",History,32
1366,-1434.9617,1670.4186,"Charbonneau, Patrick",Chemistry,11
1367,96.81045,1343.4324,"Wiley, Benjamin J.",Chemistry,11
1368,-1881.9664,1022.6104,"Charles, Hal Cecil",Radiology,58
1369,-1025.42,1207.4874,"Charney, Evan",Sanford School of Public Policy,61
1370,-2347.1707,2871.3237,"Chartrand, Tanya L.",Fuqua School of Business,30
1371,-2018.0311,2768.401,"Shah, James",Psychology and Neuroscience,56
1372,-63.384422,-2552.9045,"Chase, Jeffrey S.",Computer Science,15
1373,-973.8196,-1057.4531,"Schmit, Kristine Marie",Community and Family Medicine,14
1374,-2636.0562,316.69528,"Chatterji, Aaron",Fuqua School of Business,30
1375,215.62502,809.828,"Chaves, Mark Alan",Sociology,66
1376,-1107.8955,1185.3198,"Govert, Joseph Alan",Medicine,39
1377,-624.2557,-1218.1256,"Ofori-Amanfo, George",Pediatrics,48
1378,-1684.3135,470.61963,"Chen, Chin Ho",Surgery,68
1379,-1503.6111,767.4691,"Huang, Li",Surgery,68
1380,-1549.1976,1770.3597,"Chen, Chuan-Hua",Mechanical Engineering and Materials Science,37
1381,1249.0615,-1878.4542,"Pavlisko, Elizabeth N",Pathology,47
1382,467.71014,1377.3372,"Chen, Enn-Ling",Medicine,39
1383,640.4215,723.2077,"Hoffman, Brenton D.",Biomedical Engineering,8
1384,-1926.8082,2830.213,"Chen, Li Juan",Fuqua School of Business,30
1385,-339.29776,-1022.06354,"Hazen, Kevin C",Pathology,47
1386,-1269.2095,103.61967,"Chen, Meng",Biology,7
1387,836.8726,1100.5228,"Chen, Nan-kuei",Radiology,58
1388,839.2501,848.8479,"Song, Allen Wuming",Radiology,58
1389,931.50366,1028.2236,"Truong, Trong-Kha",Radiology,58
1390,804.0697,1250.9011,"Greeson, Jeffrey Michael",Psychiatry & Behavioral Sciences,55
1391,-2322.4988,795.0382,"Chen, Qi",Fuqua School of Business,30
1392,1794.978,-1011.6997,"Cheng, Qing",Surgery,68
1393,127.94041,-2265.6987,"Haystead, Timothy Arthur James",Pharmacology & Cancer Biology,49
1394,219.17624,-404.89438,"Chia, Jessica Yue-Ling",Medicine,39
1395,-335.14203,936.7237,"Chiang, Ambrose An-Po",Medicine,39
1396,-724.85565,71.89957,"Leggett, Melanie K.",Psychiatry & Behavioral Sciences,55
1397,283.1958,-1171.2333,"Guyton, John Richard",Medicine,39
1398,-1269.5669,1037.0934,"Chilkoti, Ashutosh",Biomedical Engineering,8
1399,82.80424,-763.4325,"Cook, J Michael",Immunology,33
1400,-1591.2203,2081.145,"Urzhumov, Yaroslav A.",Electrical and Computer Engineering,26
1401,-1596.2433,441.0445,"Hinton, David E.",Environmental Sciences and Policy,28
1402,1584.1719,32.015415,"Needham, David",Mechanical Engineering and Materials Science,37
1403,-1596.4729,806.258,"Lopez, Gabriel P.",Biomedical Engineering,8
1404,-1910.5889,1196.2523,"McCafferty, Dewey G.",Chemistry,11
1405,632.7503,224.70627,"Chilukuri, Vani Rao",Neurology,43
1406,551.4446,579.02094,"Chin, Bennett B.",Radiology,58
1407,1050.6409,-100.10506,"Vaidyanathan, Ganesan",Radiology,58
1408,1368.4922,1014.94104,"White, Leonard Edward",Community and Family Medicine,14
1409,666.1578,-995.7497,"Worni, Mathias",Surgery,68
1410,1861.645,-1686.656,"Sporn, Thomas Arthur",Pathology,47
1411,504.36914,1014.67175,"Chitneni, Satish K.",Radiology,58
1412,69.244316,-497.84326,"Cho, Alex Han",Medicine,39
1413,1527.723,-1271.5319,"Haga, Susanne B.",Medicine,39
1414,-1219.3225,-941.35223,"Joy, Scott Victor",Medicine,39
1415,-974.935,654.066,"Garman, Katherine Schuver",Medicine,39
1416,-316.41898,-270.13324,"DeRuyter, Frank",Surgery,68
1417,-305.6689,1367.7961,"Chow, Rey",Literature,34
1418,1397.3289,-956.232,"Jung, Sin-Ho",Biostatistics & Bioinformatics,9
1419,689.97955,543.6486,"Mangum, Oscar Barry",Medicine,39
1420,-146.47873,-315.07538,"Noveck, Robert Joseph",Medicine,39
1421,367.43088,1061.0168,"Chrisman, Allan Krekeler",Psychiatry,54
1422,-2013.9154,-516.13904,"Sapyta, Jeffrey J.",Psychiatry,54
1423,530.8621,1094.8302,"Dew, Rachel E",Psychiatry,54
1424,1993.3599,-974.5246,"Crawford, Jeffrey",Medicine,39
1425,1097.5249,140.63356,"Stevenson, Marvaretta Miesha",Medicine,39
1426,1219.6316,-1224.6061,"Wahidi, Momen Mohammed",Medicine,39
1427,-1739.3755,634.2056,"Christensen, Norman L.",Environmental Sciences and Policy,28
1428,-1004.4593,1419.0725,"Edwards, Pamela Ballance",School of Nursing,63
1429,-285.77414,-479.29987,"Chudgar, Saumil Mahendra",Medicine,39
1430,-1266.7899,-846.03394,"Chung, Richard Joonoh",Pediatrics,48
1431,-444.56784,267.66263,"Maslow, Gary Ross",Psychiatry,54
1432,-323.44763,105.80453,"Churchill, Steven E.",Evolutionary Anthropology,29
1433,120.342316,-597.44556,"Mirotsou, Maria",Medicine,39
1434,-440.89963,118.76922,"Cianciolo, George James",Pathology,47
1435,555.3135,-213.2748,"Ciofani, Maria",Immunology,33
1436,-1814.5946,331.02258,"Willis, John H.",Biology,7
1437,-2110.367,265.91092,"Vilgalys, Rytas J.",Biology,7
1438,-1547.3533,264.4298,"Domec, Jean  Christophe",Environmental Sciences and Policy,28
1439,720.65137,607.8702,"Mantyh, Christopher Ritchie",Surgery,68
1440,32.347126,-2198.0251,"Freedman, Jennifer",Medicine,39
1441,518.8974,-1505.3362,"Shortell, Cynthia Keene",Surgery,68
1442,-325.9823,1159.723,"Migaly, John",Surgery,68
1443,682.44257,229.41226,"Ferranti, Jeffrey Michael",Pediatrics,48
1444,-760.16724,1224.8837,"Clemen, Robert T.",Fuqua School of Business,30
1445,250.64168,-82.32354,"Clements III, Dennis Alfred",Pediatrics,48
1446,682.82556,-1064.7671,"Neelon, Sara Elizabeth",Community and Family Medicine,14
1447,642.26935,967.77765,"Clotfelter, Charles T.",Sanford School of Public Policy,61
1448,583.88214,803.1279,"Ladd, Helen F.",Sanford School of Public Policy,61
1449,596.8004,1029.3953,"Muschkin, Clara G.",Sanford School of Public Policy,61
1450,1095.5239,-672.86096,"Serafini, Sandra",Surgery,68
1451,323.22046,-117.3947,"Cocks, F. Hadley",Mechanical Engineering and Materials Science,37
1452,1173.0807,874.0953,"Simmons, Walter Neal",Mechanical Engineering and Materials Science,37
1453,1479.3103,855.70355,"Lipkin, Michael Eric",Surgery,68
1454,1466.2957,766.36743,"Preminger, Glenn Michael",Surgery,68
1455,1122.0271,1025.866,"Zhong, Pei",Mechanical Engineering and Materials Science,37
1456,-1342.4683,-403.8481,"Coers, Jorn",Molecular Genetics and Microbiology,40
1457,-1613.1797,-476.85266,"Valdivia, Raphael H.",Molecular Genetics and Microbiology,40
1458,-807.92487,-278.47498,"Van Mater, Heather Ann",Pediatrics,48
1459,-270.04797,242.13437,"Hargett III, Charles William",Medicine,39
1460,293.44357,-897.83887,"Kraft, Bryan David",Medicine,39
1461,-1120.0652,388.93332,"Fisher, Deborah Anne",Medicine,39
1462,131.92761,-2517.175,"Coffman, Thomas Myron",Medicine,39
1463,-255.18546,-2660.3801,"Lehrich, Ruediger Wilhelm",Medicine,39
1464,352.55115,-1309.6558,"Spurney, Robert Frank",Medicine,39
1465,-1575.8324,1539.4116,"Coggins, Brian Edward",Biochemistry,6
1466,-1717.3019,1095.3478,"Zhou, Pei",Biochemistry,6
1467,-186.6483,221.86325,"Hastings, Susan Nicole",Medicine,39
1468,491.56317,130.8998,"Johnson, Kimberly Sherell",Medicine,39
1469,-2067.6262,2454.128,"Cousins, Scott William",Ophthalmology,45
1470,-4.350222,954.49805,"Whitaker, Diane Beasley",Ophthalmology,45
1471,1496.3602,-750.51935,"Rao, Arati Vasanth",Medicine,39
1472,-1282.4745,-330.81174,"Robins, Clive Justin",Psychiatry & Behavioral Sciences,55
1473,-1099.5441,1273.7333,"Coleman, Doriane Lambelet",School of Law,62
1474,-573.57544,320.86877,"Rosoff, Philip Martin",Pediatrics,48
1475,-1905.8612,2731.4207,"Coleman, Wilbur John",Fuqua School of Business,30
1476,342.92392,68.42691,"Collins, Timothy Alan",Neurology,43
1477,934.02295,-61.32832,"Huh, Billy Keon",Anesthesiology,2
1478,287.1284,-439.51788,"Weber, Thomas Joseph",Anesthesiology,2
1479,-19.432196,209.34995,"Weber, Thomas Joseph",Anesthesiology,2
1480,-52.842197,531.64636,"Lee, Richard Hsang-Young",Medicine,39
1481,734.9959,1306.3638,"Colsher, James George",Radiology,58
1482,1759.5779,-1769.6108,"Colton, Carol Anne",Neurology,43
1483,-1083.7944,1366.339,"Comer, Denise K.",Thompson Writing Program,70
1484,635.6241,1242.7236,"Compton, Jill Serafin",Psychiatry,54
1485,-1334.6191,-771.27637,"Compton, Scott Nathan",Psychiatry,54
1486,-1659.4324,600.4293,"Conitzer, Vincent",Computer Science,15
1487,-1071.3724,-274.9438,"Taylor, Curtis R.",Economics,24
1488,-1260.3192,874.6696,"Conrad, Robert F.",Sanford School of Public Policy,61
1489,568.08185,-71.766426,"Cook, Jonathan Lambert",Dermatology,18
1490,818.5864,-132.2948,"Cook, Philip J.",Sanford School of Public Policy,61
1491,269.77518,-61.25847,"Cook, Sarah",Psychiatry & Behavioral Sciences,55
1492,-1902.5728,-115.79598,"Cooper, Harris M.",Psychology and Neuroscience,56
1493,375.6388,-404.02988,"Copeland, Joyce A.",Community and Family Medicine,14
1494,-590.7597,251.10901,"Halstater, Brian Hugh",Community and Family Medicine,14
1495,-1610.1498,205.67966,"Martinez-Bianchi, Viviana Sandra",Community and Family Medicine,14
1496,-414.7405,585.31805,"Michener, James Lloyd",Community and Family Medicine,14
1497,-171.81773,381.30664,"Sheline, Barbara LaTowsky",Community and Family Medicine,14
