id,x,y,author,dept,dept_id
1133,-1252.3496,1146.443,"Tornai, Martin Paul",Radiology,58
1134,268.94263,329.45242,"Branch, Malcolm Stanley",Medicine,39
1135,231.21014,239.17831,"Jowell, Paul Simon",Medicine,39
1136,-903.6775,324.75684,"Liddle, Rodger Alan",Medicine,39
1137,359.01794,308.3559,"Obando, Jorge Valdemar",Medicine,39
1138,7.902594,-98.605804,"Poleski, Martin Henry",Medicine,39
1139,-321.22537,364.5442,"Pabon-Ramos, Waleska Michelle",Radiology,58
1140,601.2512,-77.96011,"Burbridge, Rebecca Ann",Medicine,39
1141,2810.5132,-943.4213,"Omotosho, Philip Ayodeji",Surgery,68
1142,234.78839,-2266.965,"Curry, John F.",Psychiatry,54
1143,673.9705,-27.537748,"Malcolm, William Ferris",Pediatrics,48
1144,-2278.5918,73.23919,"Turner, Barbara Swope",School of Nursing,63
1145,397.6434,-1081.7001,"Levy, Janet Anne",School of Nursing,63
1146,761.2667,-846.27515,"Hawks, Sharon Jeanette",School of Nursing,63
1147,-2080.4866,107.10745,"Powell, Dorothy Lewis",School of Nursing,63
1148,488.99646,-773.5963,"Taicher, Brad Matthew",Anesthesiology,2
1149,1031.2472,98.070145,"Brandon, Robert N.",Philosophy,50
1150,1633.3004,2356.9795,"McShea, Daniel W.",Biology,7
1151,1244.1495,-1828.8582,"Brands, Hal",Sanford School of Public Policy,61
1152,-812.5615,-1448.5432,"Brandt, Michael W.",Fuqua School of Business,30
1153,-861.08777,-849.06934,"Brannon, Elizabeth M.",Psychology and Neuroscience,56
1154,-805.66003,-198.11304,"Platt, Michael Louis",Neurobiology,42
1155,-2012.7334,-1622.191,"Drea, Christine M.",Evolutionary Anthropology,29
1156,-1990.1261,-1710.487,"Hare, Brian",Evolutionary Anthropology,29
1157,-1863.4814,-1715.2971,"Nunn, Charles L",Evolutionary Anthropology,29
1158,-933.5192,-1234.8738,"Brav, Alon",Fuqua School of Business,30
1159,563.676,-526.76575,"Bray, Hubert",Mathematics,36
1160,-1534.9242,-1300.8049,"Brennan, Richard Gerald",Biochemistry,6
1161,-1761.492,100.557434,"Schumacher, Maria Anne",Biochemistry,6
1162,-1728.7987,-640.99457,"Guan, Ziqiang",Biochemistry,6
1163,956.59454,-1193.8016,"Collins, Bradley Henry",Surgery,68
1164,1111.7505,2544.2717,"Hollenbeck, Scott Thomas",Surgery,68
1165,858.8577,1099.9967,"Ravindra, Kadiyala Venkata",Surgery,68
1166,1482.4738,807.2787,"Sudan, Debra L",Surgery,68
1167,882.45447,450.72787,"Sushama, Deepak Vikraman",Surgery,68
1168,1014.6237,204.36073,"Huang, Xiaopei",Medicine,39
1169,77.72194,1846.0795,"Patel, Keyur",Medicine,39
1170,1113.1818,657.82495,"Bretherton, Luke Michael",Divinity School,20
1171,29.018785,-1607.7571,"Heilbron, Nicole Sara",Psychiatry,54
1172,-1080.2709,1193.9701,"Brigman, Brian Eugene",Orthopaedics,46
1173,1180.3903,2612.9658,"Erdmann, Detlev",Surgery,68
1174,-1125.1677,1010.6295,"Eward, William Curtis",Orthopaedics,46
1175,1136.7278,2711.803,"Levinson, Howard",Surgery,68
1176,836.19946,983.8852,"Richard, Marc Joseph",Orthopaedics,46
1177,-462.1759,213.40286,"Harrelson, John Miles",Orthopaedics,46
1178,-177.46574,551.24744,"Larrier, Nicole A.",Radiation Oncology,57
1179,740.5874,1111.1139,"Dunphy II, Frank Russell",Medicine,39
1180,33.33062,-327.40665,"Esclamado, Ramon Mitra",Surgery,68
1181,363.9712,-803.6945,"Scher, Richard Lyle",Surgery,68
1182,-263.44885,1604.2994,"Wu, Qingrong",Radiation Oncology,57
1183,327.90594,-1273.2323,"Cohen, Seth Morris",Surgery,68
1184,-100.12256,-801.57153,"Fisher, Samuel Rankin",Surgery,68
1185,266.69128,-1398.5844,"Lee, Walter T",Surgery,68
1186,229.6313,-1228.3444,"Puscas, Liana",Surgery,68
1187,209.5044,-1082.2317,"Witsell, David Latham",Surgery,68
1188,-737.685,1685.9679,"Roy Choudhury, Kingshuk",Biostatistics & Bioinformatics,9
1189,-962.51227,833.5517,"Broach, Amy Nicole",Obstetrics and Gynecology,44
1190,699.0911,-2320.4795,"Broder, Joshua Seth",Surgery,68
1191,-2129.8503,1060.855,"Brooke, Martin A.",Electrical and Computer Engineering,26
1192,-2536.1028,-433.0154,"Jokerst, Nan Marie",Electrical and Computer Engineering,26
1193,-332.0837,1368.9294,"Palmer, Gregory M.",Radiation Oncology,57
1194,60.051212,-177.82195,"Brooks, Kelli Rachel",Surgery,68
1195,1175.1224,594.9979,"Shapiro, Mark Louis",Surgery,68
1196,1353.4055,-932.28125,"Broverman, Sherryl A.",Biology,7
1197,1420.7424,-991.7456,"Puffer, Eve Sullivan",Psychology and Neuroscience,56
1198,1499.5161,-952.67303,"Meade, Christina S.",Psychiatry & Behavioral Sciences,55
1199,1552.1477,-1121.0404,"Sikkema, Kathleen J.",Psychology and Neuroscience,56
1200,1638.7478,-1068.903,"Watt, Melissa",Duke Global Health Institute,21
1201,-1363.0421,571.62726,"Brown, April S.",Electrical and Computer Engineering,26
1202,-991.51575,173.36737,"Collins, Leslie M.",Electrical and Computer Engineering,26
1203,-2956.6758,1766.1908,"Fischer, Martin",Chemistry,11
1204,-3248.7878,2036.291,"Warren, Warren S.",Chemistry,11
1205,-995.75696,1241.8848,"Chen, Jun",Medicine,39
1206,911.8876,2353.2715,"Fitch, Robert Douglas",Orthopaedics,46
1207,553.053,-401.55753,"Owens, Thomas Andrew",Medicine,39
1208,944.8727,2480.213,"Lark, Robert",Orthopaedics,46
1209,2608.4724,-1099.2906,"Thacker, Julie K. Marosky",Surgery,68
1210,-1434.3993,-1559.2511,"Brown, David B.",Fuqua School of Business,30
1211,-3372.5059,368.60876,"Smith, James E.",Fuqua School of Business,30
1212,2268.8235,-367.15097,"Chireau, Monique V.",Obstetrics and Gynecology,44
1213,-699.361,-870.0664,"Plassman, Brenda Lee",Psychiatry & Behavioral Sciences,55
1214,-1019.96704,559.8708,"Petrella, Jeffrey Robert",Radiology,58
1215,808.4426,-2572.8892,"Brownell, Kelly D.",Sanford School of Public Policy,61
1216,665.476,-446.78412,"Brudney, Charles Scott",Anesthesiology,2
1217,154.19263,-1008.3497,"Gagliardi, Jane Patricia",Psychiatry & Behavioral Sciences,55
1218,-240.77536,399.558,"Kaddurah-Daouk, Rima Fathi",Psychiatry & Behavioral Sciences,55
1219,-248.4203,-800.2332,"Bruzelius, Caroline",Art,3
1220,-339.49045,-939.8631,"Buchanan, Allen Edward",Philosophy,50
1221,474.53055,-342.86612,"Buchanan, Ann Marie",Pediatrics,48
1222,62.334454,-1051.2086,"Buchheit, Thomas Edward",Anesthesiology,2
1223,233.3714,-941.1597,"Pyati, Srinivas",Anesthesiology,2
1224,1444.8333,382.24554,"Van de Ven, Thomas John",Anesthesiology,2
1225,-436.05176,1178.1653,"Buchler, Nicolas",Biology,7
1226,-1014.76337,1926.4008,"You, Lingchong",Biomedical Engineering,8
1227,-75.77728,267.33218,"Crowley, Steven Daniel",Medicine,39
1228,756.8923,-41.756035,"Dolber, Paul Christian",Surgery,68
1229,2348.0159,1512.7175,"Sparks, Matthew A.",Medicine,39
1230,-3021.1208,2002.2382,"Buckley, Edward George",Ophthalmology,45
1231,-2192.5032,1255.103,"Prakalapakorn, Sasapin Grace",Ophthalmology,45
1232,-3173.0063,2121.4368,"Mruthyunjaya, Prithvi",Ophthalmology,45
1233,-3320.3118,2361.8193,"Vajzovic, Lejla",Ophthalmology,45
1234,-181.01404,806.9884,"Crow, Jennifer H",Pathology,47
1235,2245.8896,1582.678,"Buckley, Rebecca Hatcher",Pediatrics,48
1236,2191.7922,1193.5573,"Sarzotti-Kelsoe, Marcella",Immunology,33
1237,2158.5505,1594.0624,"Hershfield, Michael Steven",Medicine,39
1238,1039.259,599.6209,"Roberts, Joseph Linton",Pediatrics,48
1239,1205.1533,249.69188,"Zhong, Xiaoping",Pediatrics,48
1240,2008.4132,1419.3041,"Devlin, Blythe Hazlehurst",Pediatrics,48
1241,2160.783,1498.9282,"Markert, Mary Louise",Pediatrics,48
1242,1519.0726,1704.1672,"Parikh, Suhag H.",Pediatrics,48
1243,-1229.6747,-1716.6963,"Bugni, Federico",Economics,24
1244,568.5096,-1387.4779,"Buhr, Gwendolen Toni",Medicine,39
1245,1431.2052,-614.8206,"White, Heidi Kay",Medicine,39
1246,724.0009,-1398.3408,"Heflin, Mitchell Tod",Medicine,39
1247,489.10153,-1096.7032,"Yanamadala, Mamata",Medicine,39
1248,553.6349,-1277.1971,"Twersky, Jack Isaac",Medicine,39
1249,522.145,-1171.9165,"Cutson, Toni Michele",Medicine,39
1250,554.06885,-1577.1602,"Lyles, Kenneth Ward",Medicine,39
1251,588.8186,707.4585,"Burch Jr., Warner Miller",Medicine,39
1252,2794.6934,-1097.2881,"Pietrobon, Ricardo Santos",Surgery,68
1253,1062.8357,-125.399284,"Burnett, Bruce Kendall",Medicine,39
1254,1483.3389,305.0475,"Niedzwiecki, Donna",Biostatistics & Bioinformatics,9
1255,10.426152,-2124.5112,"Burns, Barbara Jean",Psychiatry & Behavioral Sciences,55
1256,222.37314,-2169.9734,"March, John S.",Psychiatry,54
1257,1262.3888,-1088.7932,"Wells, Karen Cameron",Psychiatry,54
1258,-302.25986,-1958.4395,"Burnside, A. Craig",Economics,24
1259,-2345.6982,1743.275,"Satterwhite, Lisa L",Biomedical Engineering,8
1260,-3537.5613,2358.0432,"Wax, Adam P.",Biomedical Engineering,8
1261,123.111,43.87737,"Pitt, Geoffrey Stuart",Medicine,39
1262,112.32294,1410.1923,"Puranam, Ram Sharma",Neurology,43
1263,1132.46,454.03424,"Rosenberg, Paul Brian",Medicine,39
1264,-954.60004,-1058.272,"Hutson, Mary Redmond",Pediatrics,48
1265,-770.9074,1374.7299,"Yen, Paul Michael",Medicine,39
1266,225.09406,-858.99225,"Burt, Tal",Psychiatry & Behavioral Sciences,55
1267,-671.2763,380.09412,"Burton III, Claude Shreve",Dermatology,18
1268,-3443.096,141.17123,"Burton, Linda",Sociology,66
1269,-1300.3934,-1862.3585,"Burton, Richard M.",Fuqua School of Business,30
1270,-1107.3385,-2128.9731,"Mitchell, William G.",Fuqua School of Business,30
1271,-3390.3127,59.390774,"Buthe, Tim",Political Science,52
1272,-49.423492,126.32371,"Butler, Megan Williston",Pediatrics,48
1273,-1335.6423,1383.9094,"Garrett Jr., William Elwood",Orthopaedics,46
1274,206.97345,-10.59832,"Butterly, David William",Medicine,39
1275,1200.9418,-837.5271,"Tu, Priscilla",Community and Family Medicine,14
1276,-620.944,-1044.971,"Cabeza, Roberto",Psychology and Neuroscience,56
1277,-713.28265,-785.1671,"Madden, David Joseph",Psychiatry & Behavioral Sciences,55
1278,177.70808,-1948.4852,"Marsh, Elizabeth J.",Psychology and Neuroscience,56
1279,-1107.3225,1959.1047,"Segars, William Paul",Radiology,58
1280,-207.43214,467.24304,"O'Daniel, Jennifer Colleen",Radiation Oncology,57
1281,81.907776,1326.3489,"Cui, Yunfeng",Radiation Oncology,57
1282,-1386.8452,-772.4192,"Calakos, Nicole",Neurology,43
1283,-1364.0791,-667.1002,"West, Anne Elizabeth",Neurobiology,42
1284,-1319.7478,-740.11395,"Wetsel, William Christopher",Psychiatry & Behavioral Sciences,55
1285,-4076.5825,403.273,"Calderbank, Robert",Computer Science,15
1286,-3561.068,389.0184,"Sorin, Daniel J.",Electrical and Computer Engineering,26
1287,-670.4993,-717.7549,"Caldwell, Bruce J.",Economics,24
1288,953.9974,-401.20212,"Udayakumar, Krishnakumar",Duke Global Health Institute,21
1289,-528.12195,-665.2138,"Christopher, Eric James",Psychiatry & Behavioral Sciences,55
1290,1526.9575,-273.3495,"Wagner, Galen Strohm",Medicine,39
1291,-388.43835,766.78235,"Neelon, Brian Hugh",Biostatistics & Bioinformatics,9
1292,-1644.011,-807.31104,"Campbell, Douglas",Divinity School,20
1293,-569.9624,-2406.5781,"Campbell, Lisa",Marine Science and Conservation,35
1294,607.2139,-160.70259,"Carboni, Michael Paul",Pediatrics,48
1295,-3911.4531,446.42078,"Candogan, Utku Ozan",Fuqua School of Business,30
1296,739.72736,-1098.011,"Cant, Nell Beatty",Neurobiology,42
1297,-681.0205,-1936.4537,"Capel, Blanche",Cell Biology,10
1298,637.3475,-230.39658,"Greenfield, Ruth Ann",Medicine,39
1299,-1681.4766,-1613.8477,"Cardenas-Corona, Maria Elena",Molecular Genetics and Microbiology,40
1300,-1422.6661,-1647.2567,"Heitman, Joseph",Molecular Genetics and Microbiology,40
1301,1225.9866,913.052,"Pastva, Amy Martha",Community and Family Medicine,14
1302,747.0579,250.34071,"Counter, Christopher M.",Pharmacology & Cancer Biology,49
1303,2121.688,1360.9185,"Gurley, Susan Bailey",Medicine,39
1304,-169.78741,172.64493,"Feiler, Michael Justin",Medicine,39
1305,431.56647,90.064,"Gellad, Ziad Fouad",Medicine,39
1306,-55.591526,936.496,"Wolf, Andrew Ira",Medicine,39
1307,250.37497,-1157.924,"Cardones, Adela Rambi Guanco",Dermatology,18
1308,-1297.9181,75.26734,"Salazar Gonzales, Esther",Electrical and Computer Engineering,26
1309,-1850.7084,536.79926,"Carlson, Alan Neil",Ophthalmology,45
1310,-1238.1089,374.69827,"DelMonte, Derek Wills",Ophthalmology,45
1311,637.19037,-1724.8508,"Carman, Margaret J",School of Nursing,63
1312,177.65619,171.66751,"Turner, Kathleen Marie",School of Nursing,63
1313,123.85067,524.1087,"Sabol, Valerie Kay",School of Nursing,63
1314,616.02216,165.85152,"Carnes, Nicholas W.",Sanford School of Public Policy,61
1315,-703.0485,-105.54739,"Nicholls, Peter Jeff",Psychiatry & Behavioral Sciences,55
1316,-928.50464,-892.4903,"Zhang, Xiaodong",Psychiatry & Behavioral Sciences,55
1317,-610.59375,1046.7113,"Premont, Richard Thomas",Medicine,39
1318,-1225.1222,71.18746,"Meck, Warren H.",Psychology and Neuroscience,56
1319,-1339.1635,-582.3333,"Nicolelis, Miguel Angelo L.",Neurobiology,42
1320,438.32025,-833.6178,"Carter, Brigit Maria",School of Nursing,63
1321,388.14923,530.4717,"Cary, Michael Paul",School of Nursing,63
1322,90.95417,1150.8135,"Spiridigliozzi, Gail A.",Psychiatry,54
1323,474.84445,527.1377,"Casey, Patrick John",Pharmacology & Cancer Biology,49
1324,1278.4531,540.41406,"Moss, Jennifer Barnett",Medicine,39
1325,647.8462,-1452.8258,"Odgers, Candice L.",Sanford School of Public Policy,61
1326,-1021.7013,97.89771,"Hariri, Ahmad",Psychology and Neuroscience,56
1327,-228.79016,-1750.042,"Cassar, Nicolas",Earth and Ocean Sciences,23
1328,1769.7678,869.42303,"Cassidy, Frederick",Psychiatry & Behavioral Sciences,55
1329,1417.0104,562.2934,"Wilson, William Herman",Psychiatry & Behavioral Sciences,55
1330,830.8719,1568.3328,"Cetinkaya-Rundel, Mine",Statistical Science,67
1331,-936.29626,90.11869,"Chakrabarty, Krishnendu",Electrical and Computer Engineering,26
1332,-147.86267,1650.9373,"Choudhury, Romit Roy",Electrical and Computer Engineering,26
1333,-1896.0643,-99.283226,"Fair, Richard B.",Electrical and Computer Engineering,26
1334,-974.55536,737.9783,"Gonzalez, Pedro",Ophthalmology,45
1335,-895.651,170.05753,"Rao, Ponugoti Vasantha",Ophthalmology,45
1336,-2078.0273,979.6103,"Vann, Robin Raul",Ophthalmology,45
1337,-2298.9724,1067.4596,"Mettu, Priyatham S",Ophthalmology,45
1338,-564.4775,-445.5906,"Chameides, William",Earth and Ocean Sciences,23
1339,22.57538,1220.886,"Pickett, Lisa Clark",Surgery,68
1340,198.73363,1390.7324,"Vorderstrasse, Allison Amend",School of Nursing,63
1341,106.702286,327.34045,"Hueckel, Remi M",School of Nursing,63
1342,-935.3275,580.89636,"Muckler, Virginia Chris",School of Nursing,63
1343,-990.4894,650.93616,"Sanders, Edward Garner",Anesthesiology,2
1344,-751.59393,388.8337,"Vacchiano, Charles Andrew",School of Nursing,63
1345,-1677.5675,55.584938,"Relf, Michael Vernon",School of Nursing,63
1346,261.78778,959.43884,"Chan, Chi Wei Cliburn",Biostatistics & Bioinformatics,9
1347,-546.602,1211.305,"West, Michael",Statistical Science,67
1348,-2353.9976,-250.46098,"Chandrasekharan, Shailesh",Physics,51
1349,-794.3161,-630.9666,"Chandrasekharan, Subhashini",Duke Global Health Institute,21
1350,-871.4366,-190.16812,"Cook-Deegan, Robert M.",Sanford School of Public Policy,61
1351,-2390.0217,-548.8228,"Chang, Albert M.",Physics,51
1352,1148.926,377.01407,"Chang, Ching-yi",Pharmacology & Cancer Biology,49
1353,1886.6365,724.50323,"McDonnell, Donald Patrick",Pharmacology & Cancer Biology,49
1354,1905.7617,632.2679,"Rathmell, Jeffrey Charles",Pharmacology & Cancer Biology,49
1355,937.6263,315.90417,"Shinohara, Mari L.",Immunology,33
1356,1519.4565,1330.6521,"Chen, Jun",Medicine,39
1357,-1272.7964,1246.8844,"Yoshizumi, Terry Takatoshi",Radiology,58
1358,1392.5348,1089.4219,"Tuchman, Sascha Alexander",Medicine,39
1359,1189.3489,508.66846,"Chen, Dongfeng",Pathology,47
1360,1528.047,2340.0383,"Prasad, Vinod K.",Pediatrics,48
1361,1476.5009,2197.288,"Doan, Phuong Linh",Medicine,39
1362,1785.5415,2559.8552,"Kurtzberg, Joanne",Pediatrics,48
1363,1720.6642,792.04584,"He, You-Wen",Immunology,33
1364,1262.4579,632.3057,"Li, Qi-Jing",Immunology,33
1365,856.27057,-1174.4756,"Chappel, James Gregory",History,32
1366,-2005.1301,170.70178,"Charbonneau, Patrick",Chemistry,11
1367,-1436.8921,621.4373,"Wiley, Benjamin J.",Chemistry,11
1368,-2001.8512,-188.38795,"Charles, Hal Cecil",Radiology,58
1369,-1256.141,-120.386475,"Charney, Evan",Sanford School of Public Policy,61
1370,-3968.8887,552.51953,"Chartrand, Tanya L.",Fuqua School of Business,30
1371,-3468.1863,338.68912,"Shah, James",Psychology and Neuroscience,56
1372,2064.893,1213.9602,"Chase, Jeffrey S.",Computer Science,15
1373,1848.9093,-488.9103,"Schmit, Kristine Marie",Community and Family Medicine,14
1374,-1172.37,-2070.4502,"Chatterji, Aaron",Fuqua School of Business,30
1375,314.16714,-594.3544,"Chaves, Mark Alan",Sociology,66
1376,-1341.1497,241.42906,"Govert, Joseph Alan",Medicine,39
1377,1646.0508,282.32965,"Ofori-Amanfo, George",Pediatrics,48
1378,-1724.998,-554.4783,"Chen, Chin Ho",Surgery,68
1379,-1729.9894,-209.51146,"Huang, Li",Surgery,68
1380,-1826.015,-171.28207,"Chen, Chuan-Hua",Mechanical Engineering and Materials Science,37
1381,637.1623,2158.7283,"Pavlisko, Elizabeth N",Pathology,47
1382,-817.1575,174.82451,"Chen, Enn-Ling",Medicine,39
1383,-812.43854,315.73666,"Hoffman, Brenton D.",Biomedical Engineering,8
1384,-3359.2957,255.53395,"Chen, Li Juan",Fuqua School of Business,30
1385,74.79301,-1780.6046,"Hazen, Kevin C",Pathology,47
1386,-1189.2317,-1090.6909,"Chen, Meng",Biology,7
1387,-1129.177,464.60428,"Chen, Nan-kuei",Radiology,58
1388,-1090.8671,297.47455,"Song, Allen Wuming",Radiology,58
1389,-1046.079,374.42346,"Truong, Trong-Kha",Radiology,58
1390,-1198.8007,154.40662,"Greeson, Jeffrey Michael",Psychiatry & Behavioral Sciences,55
1391,-968.52527,-1832.5774,"Chen, Qi",Fuqua School of Business,30
1392,1273.613,1222.1938,"Cheng, Qing",Surgery,68
1393,1679.398,1274.4647,"Haystead, Timothy Arthur James",Pharmacology & Cancer Biology,49
1394,572.3973,398.6627,"Chia, Jessica Yue-Ling",Medicine,39
1395,-28.632301,-835.8485,"Chiang, Ambrose An-Po",Medicine,39
1396,795.641,-1656.0076,"Leggett, Melanie K.",Psychiatry & Behavioral Sciences,55
1397,1058.3307,894.0945,"Guyton, John Richard",Medicine,39
1398,-1446.3208,24.159836,"Chilkoti, Ashutosh",Biomedical Engineering,8
1399,781.1453,51.469345,"Cook, J Michael",Immunology,33
1400,-2756.3845,-510.19897,"Urzhumov, Yaroslav A.",Electrical and Computer Engineering,26
1401,-1212.6937,-1892.6064,"Hinton, David E.",Environmental Sciences and Policy,28
1402,-330.3463,1473.3059,"Needham, David",Mechanical Engineering and Materials Science,37
1403,-1548.489,163.19379,"Lopez, Gabriel P.",Biomedical Engineering,8
1404,-1904.054,202.43785,"McCafferty, Dewey G.",Chemistry,11
1405,23.15678,511.3387,"Chilukuri, Vani Rao",Neurology,43
1406,187.09389,1014.83057,"Chin, Bennett B.",Radiology,58
1407,340.57983,1016.8434,"Vaidyanathan, Ganesan",Radiology,58
1408,-606.6884,833.2335,"White, Leonard Edward",Community and Family Medicine,14
1409,2743.8945,-1017.87256,"Worni, Mathias",Surgery,68
1410,287.32614,2336.9373,"Sporn, Thomas Arthur",Pathology,47
1411,113.28432,992.1316,"Chitneni, Satish K.",Radiology,58
1412,803.4567,678.8563,"Cho, Alex Han",Medicine,39
1413,1073.3192,2066.436,"Haga, Susanne B.",Medicine,39
1414,1213.4946,-1604.6494,"Joy, Scott Victor",Medicine,39
1415,-1553.7368,-394.79807,"Garman, Katherine Schuver",Medicine,39
1416,898.981,-1036.0659,"DeRuyter, Frank",Surgery,68
1417,-515.5137,-508.40115,"Chow, Rey",Literature,34
1418,466.817,1577.9569,"Jung, Sin-Ho",Biostatistics & Bioinformatics,9
1419,229.16231,-1466.3584,"Mangum, Oscar Barry",Medicine,39
1420,1175.1631,-659.23193,"Noveck, Robert Joseph",Medicine,39
1421,16.532785,-1476.554,"Chrisman, Allan Krekeler",Psychiatry,54
1422,126.089935,-2080.7896,"Sapyta, Jeffrey J.",Psychiatry,54
1423,253.34346,-1000.09296,"Dew, Rachel E",Psychiatry,54
1424,711.1363,1551.862,"Crawford, Jeffrey",Medicine,39
1425,655.05634,245.20164,"Stevenson, Marvaretta Miesha",Medicine,39
1426,640.61163,840.04755,"Wahidi, Momen Mohammed",Medicine,39
1427,-1249.8372,-1642.8081,"Christensen, Norman L.",Environmental Sciences and Policy,28
1428,-1197.077,-39.5567,"Edwards, Pamela Ballance",School of Nursing,63
1429,421.24283,-760.7383,"Chudgar, Saumil Mahendra",Medicine,39
1430,1349.9545,-1470.94,"Chung, Richard Joonoh",Pediatrics,48
1431,-239.9625,-1056.1516,"Maslow, Gary Ross",Psychiatry,54
1432,-274.77866,-384.0578,"Churchill, Steven E.",Evolutionary Anthropology,29
1433,395.62976,382.17828,"Mirotsou, Maria",Medicine,39
1434,805.66907,-1263.6351,"Cianciolo, George James",Pathology,47
1435,-38.207455,495.57584,"Ciofani, Maria",Immunology,33
1436,-1872.258,-1390.3705,"Willis, John H.",Biology,7
1437,-2190.8513,-1464.3872,"Vilgalys, Rytas J.",Biology,7
1438,-1431.1733,-2174.3916,"Domec, Jean  Christophe",Environmental Sciences and Policy,28
1439,-568.7691,760.9163,"Mantyh, Christopher Ritchie",Surgery,68
1440,1524.6176,957.007,"Freedman, Jennifer",Medicine,39
1441,1027.9448,1131.1157,"Shortell, Cynthia Keene",Surgery,68
1442,-906.2153,679.4899,"Migaly, John",Surgery,68
1443,690.92883,-804.4382,"Ferranti, Jeffrey Michael",Pediatrics,48
1444,-411.5646,-999.13947,"Clemen, Robert T.",Fuqua School of Business,30
1445,1171.8058,-1091.6589,"Clements III, Dennis Alfred",Pediatrics,48
1446,2959.3862,-985.8296,"Neelon, Sara Elizabeth",Community and Family Medicine,14
1447,879.9702,-1687.0806,"Clotfelter, Charles T.",Sanford School of Public Policy,61
1448,1030.8925,-1558.5332,"Ladd, Helen F.",Sanford School of Public Policy,61
1449,859.18,-1516.0684,"Muschkin, Clara G.",Sanford School of Public Policy,61
1450,96.249176,1246.8052,"Serafini, Sandra",Surgery,68
1451,172.49655,460.39484,"Cocks, F. Hadley",Mechanical Engineering and Materials Science,37
1452,-1345.2545,1570.7583,"Simmons, Walter Neal",Mechanical Engineering and Materials Science,37
1453,-1251.3131,1646.9194,"Lipkin, Michael Eric",Surgery,68
1454,-1289.0171,1726.7244,"Preminger, Glenn Michael",Surgery,68
1455,-1161.506,1154.8246,"Zhong, Pei",Mechanical Engineering and Materials Science,37
1456,-1447.4119,-1284.62,"Coers, Jorn",Molecular Genetics and Microbiology,40
1457,-1767.6537,-1582.8948,"Valdivia, Raphael H.",Molecular Genetics and Microbiology,40
1458,708.9647,-1624.4604,"Van Mater, Heather Ann",Pediatrics,48
1459,614.84155,-380.13327,"Hargett III, Charles William",Medicine,39
1460,806.6385,595.6817,"Kraft, Bryan David",Medicine,39
1461,-1292.4762,-425.63824,"Fisher, Deborah Anne",Medicine,39
1462,2047.7776,1303.6538,"Coffman, Thomas Myron",Medicine,39
1463,2116.708,1128.9275,"Lehrich, Ruediger Wilhelm",Medicine,39
1464,527.7943,318.92987,"Spurney, Robert Frank",Medicine,39
1465,-2017.7483,372.0915,"Coggins, Brian Edward",Biochemistry,6
1466,-2004.7561,-1.5409249,"Zhou, Pei",Biochemistry,6
1467,768.5761,-1171.1501,"Hastings, Susan Nicole",Medicine,39
1468,932.59625,-542.9639,"Johnson, Kimberly Sherell",Medicine,39
1469,-2930.326,1865.5735,"Cousins, Scott William",Ophthalmology,45
1470,43.97886,-816.26794,"Whitaker, Diane Beasley",Ophthalmology,45
1471,1146.1082,989.3712,"Rao, Arati Vasanth",Medicine,39
1472,477.14935,-1542.2587,"Robins, Clive Justin",Psychiatry & Behavioral Sciences,55
1473,-1404.2069,298.95648,"Coleman, Doriane Lambelet",School of Law,62
1474,-537.2312,1388.4901,"Rosoff, Philip Martin",Pediatrics,48
1475,-3457.6992,238.31958,"Coleman, Wilbur John",Fuqua School of Business,30
1476,451.4004,-81.99722,"Collins, Timothy Alan",Neurology,43
1477,1154.3494,-750.2773,"Huh, Billy Keon",Anesthesiology,2
1478,275.7668,12.654887,"Weber, Thomas Joseph",Anesthesiology,2
1479,361.6833,-267.36526,"Weber, Thomas Joseph",Anesthesiology,2
1480,612.66144,-1211.6124,"Lee, Richard Hsang-Young",Medicine,39
1481,-320.94583,223.06639,"Colsher, James George",Radiology,58
1482,63.40523,2508.4666,"Colton, Carol Anne",Neurology,43
1483,-1390.7279,103.197296,"Comer, Denise K.",Thompson Writing Program,70
1484,578,-1488.8859,"Compton, Jill Serafin",Psychiatry,54
1485,80.93231,-2218.6729,"Compton, Scott Nathan",Psychiatry,54
1486,-2412.0107,319.4508,"Conitzer, Vincent",Computer Science,15
1487,644.1012,-1548.6677,"Taylor, Curtis R.",Economics,24
1488,-670.16864,-2023.1007,"Conrad, Robert F.",Sanford School of Public Policy,61
1489,1073.058,-520.3468,"Cook, Jonathan Lambert",Dermatology,18
1490,1515.5625,-866.4489,"Cook, Philip J.",Sanford School of Public Policy,61
1491,508.97214,128.08499,"Cook, Sarah",Psychiatry & Behavioral Sciences,55
1492,-171.10143,-1931.1935,"Cooper, Harris M.",Psychology and Neuroscience,56
1493,1964.1151,-787.2912,"Copeland, Joyce A.",Community and Family Medicine,14
1494,171.67935,-626.72815,"Halstater, Brian Hugh",Community and Family Medicine,14
1495,-428.57907,-1392.2579,"Martinez-Bianchi, Viviana Sandra",Community and Family Medicine,14
1496,5.9870033,-1094.1576,"Michener, James Lloyd",Community and Family Medicine,14
1497,461.1609,-395.0173,"Sheline, Barbara LaTowsky",Community and Family Medicine,14
1498,1281.1921,-893.8428,"Tran, Anh Nhat",Community and Family Medicine,14
1499,763.38544,-771.981,"Weigle, Nancy Jean",Community and Family Medicine,14
1500,246.03194,-544.16296,"Hull, Sharon Kay",Community and Family Medicine,14
1501,135.8344,-502.35294,"Kaprielian, Victoria Susan",Community and Family Medicine,14
